Time,TB3m,Eudollar
22-Mar-1974,8.07,9.5
25-Mar-1974,8.12,9.75
26-Mar-1974,8.33,10.31
27-Mar-1974,8.45,10.06
28-Mar-1974,8.55,9.75
29-Mar-1974,8.28,10
01-Apr-1974,8.31,9.94
02-Apr-1974,8.44,9.81
03-Apr-1974,8.49,9.69
04-Apr-1974,8.65,9.81
05-Apr-1974,8.65,9.94
08-Apr-1974,8.56,10
09-Apr-1974,8.62,10.19
10-Apr-1974,8.52,10.56
11-Apr-1974,8.24,10.56
12-Apr-1974,8.24,10.56
15-Apr-1974,7.95,10.56
16-Apr-1974,8.18,10.5
17-Apr-1974,8.16,10.38
18-Apr-1974,8.15,10.31
19-Apr-1974,7.81,10.25
22-Apr-1974,7.76,10.25
23-Apr-1974,8.05,10.94
24-Apr-1974,8.02,11.06
25-Apr-1974,8.21,11.44
26-Apr-1974,8.48,11.5
29-Apr-1974,8.88,11.63
30-Apr-1974,8.9,11.69
01-May-1974,8.77,11
02-May-1974,8.7,11.13
03-May-1974,8.82,11.75
06-May-1974,8.82,11.5
07-May-1974,8.86,11.75
08-May-1974,8.7,11.5
09-May-1974,8.49,11.44
10-May-1974,8.15,11.56
13-May-1974,8.03,11.88
14-May-1974,8.13,12.19
15-May-1974,7.96,11.63
16-May-1974,7.94,11.75
17-May-1974,7.93,11.81
20-May-1974,7.94,12
21-May-1974,8.21,11.94
22-May-1974,8.14,11.44
23-May-1974,7.54,11.75
24-May-1974,7.68,11.88
27-May-1974,7.68,11.88
28-May-1974,8.02,11.94
29-May-1974,8.13,11.75
30-May-1974,7.93,11.88
31-May-1974,8.08,11.88
03-Jun-1974,8.09,11.94
04-Jun-1974,8.11,12.06
05-Jun-1974,7.95,11.56
06-Jun-1974,7.93,11.75
07-Jun-1974,8.15,11.44
10-Jun-1974,8.14,11.94
11-Jun-1974,8.13,11.5
12-Jun-1974,8.2,11.5
13-Jun-1974,8.36,11.75
14-Jun-1974,8.31,11.81
17-Jun-1974,8.17,11.88
18-Jun-1974,8.13,12.19
19-Jun-1974,7.99,11.88
20-Jun-1974,7.82,12.06
21-Jun-1974,7.3,12.19
24-Jun-1974,7.46,12.5
25-Jun-1974,7.63,13.19
26-Jun-1974,7.3,13.5
27-Jun-1974,7.53,12.75
28-Jun-1974,7.34,13.38
01-Jul-1974,7.28,13.44
02-Jul-1974,7.34,13.69
03-Jul-1974,7.75,13.81
04-Jul-1974,7.75,14
05-Jul-1974,7.74,13.75
08-Jul-1974,7.62,13.75
09-Jul-1974,7.56,14.06
10-Jul-1974,7.39,13.44
11-Jul-1974,7.32,13.75
12-Jul-1974,7.36,13.94
15-Jul-1974,7.62,14.38
16-Jul-1974,7.53,14.38
17-Jul-1974,7.72,13.63
18-Jul-1974,7.92,13.25
19-Jul-1974,7.82,12.88
22-Jul-1974,7.56,12.81
23-Jul-1974,7.45,12.88
24-Jul-1974,7.42,12.5
25-Jul-1974,7.3,12.75
26-Jul-1974,7.4,13.31
29-Jul-1974,7.42,13.44
30-Jul-1974,7.84,13.63
31-Jul-1974,7.67,13.44
01-Aug-1974,7.94,13.75
02-Aug-1974,8.33,13.81
05-Aug-1974,8.33,13.5
06-Aug-1974,8.65,13.81
07-Aug-1974,8.84,13.13
08-Aug-1974,9.02,13.06
09-Aug-1974,8.93,13
12-Aug-1974,8.75,13.06
13-Aug-1974,8.73,13.56
14-Aug-1974,8.76,13.25
15-Aug-1974,8.76,13.56
16-Aug-1974,8.74,13.63
19-Aug-1974,8.84,13.5
20-Aug-1974,9.05,13.63
21-Aug-1974,9.31,13.25
22-Aug-1974,9.49,13.56
23-Aug-1974,9.74,14
26-Aug-1974,9.61,14
27-Aug-1974,9.72,14.13
28-Aug-1974,9.59,13.94
29-Aug-1974,9.02,14
30-Aug-1974,8.93,13.88
02-Sep-1974,8.93,13.88
03-Sep-1974,9.41,13.69
04-Sep-1974,9.36,13.38
05-Sep-1974,9.33,13.31
06-Sep-1974,9.26,13.31
09-Sep-1974,9.15,13.06
10-Sep-1974,9.07,12.63
11-Sep-1974,9.06,12.56
12-Sep-1974,9.25,12.25
13-Sep-1974,8.96,12.38
16-Sep-1974,8.11,12.25
17-Sep-1974,8.09,12.06
18-Sep-1974,7.83,11.94
19-Sep-1974,7.12,11.88
20-Sep-1974,7.07,11.75
23-Sep-1974,6.93,11.44
24-Sep-1974,6.99,11.38
25-Sep-1974,7.07,11.56
26-Sep-1974,6.89,11.75
27-Sep-1974,6.17,12.25
30-Sep-1974,6.12,12.25
01-Oct-1974,6.69,12
02-Oct-1974,6.79,11.94
03-Oct-1974,7.06,12.19
04-Oct-1974,6.52,11.94
07-Oct-1974,6.52,11.63
08-Oct-1974,6.91,11.5
09-Oct-1974,7.34,10.94
10-Oct-1974,7.8,11.13
11-Oct-1974,7.63,11
14-Oct-1974,7.63,11.06
15-Oct-1974,7.74,11.19
16-Oct-1974,7.72,10.81
17-Oct-1974,7.82,10.75
18-Oct-1974,7.63,10.94
21-Oct-1974,7.59,10.69
22-Oct-1974,7.43,10.56
23-Oct-1974,7.55,10.31
24-Oct-1974,7.63,10.38
25-Oct-1974,7.82,10.25
28-Oct-1974,8.14,10
29-Oct-1974,8.03,10.31
30-Oct-1974,7.98,10.13
31-Oct-1974,7.8,10.19
01-Nov-1974,7.78,10.06
04-Nov-1974,7.82,9.94
05-Nov-1974,7.82,10.13
06-Nov-1974,7.62,9.69
07-Nov-1974,7.62,9.88
08-Nov-1974,7.58,9.81
11-Nov-1974,7.58,9.75
12-Nov-1974,7.35,10.06
13-Nov-1974,7.18,9.94
14-Nov-1974,7.17,10.19
15-Nov-1974,7.32,10.06
18-Nov-1974,7.52,9.88
19-Nov-1974,7.46,10.06
20-Nov-1974,7.41,9.81
21-Nov-1974,7.51,10
22-Nov-1974,7.4,10.19
25-Nov-1974,7.31,10.13
26-Nov-1974,7.42,10.63
27-Nov-1974,7.6,10.5
28-Nov-1974,7.6,10.5
29-Nov-1974,7.47,10.56
02-Dec-1974,7.31,10.81
03-Dec-1974,7.53,11.31
04-Dec-1974,7.47,10.88
05-Dec-1974,7.48,10.63
06-Dec-1974,7.42,10.38
09-Dec-1974,7.24,10.19
10-Dec-1974,7.15,9.94
11-Dec-1974,7.12,9.94
12-Dec-1974,7.38,10.25
13-Dec-1974,7.31,10
16-Dec-1974,7.14,10.25
17-Dec-1974,6.77,10.38
18-Dec-1974,6.81,10.06
19-Dec-1974,6.89,10
20-Dec-1974,6.97,9.88
23-Dec-1974,7.13,9.88
24-Dec-1974,6.98,10.13
25-Dec-1974,6.98,10.13
26-Dec-1974,6.95,10.13
27-Dec-1974,6.96,10.38
30-Dec-1974,7.11,10.25
31-Dec-1974,7.06,10.06
01-Jan-1975,7.06,10.06
02-Jan-1975,6.9,10.25
03-Jan-1975,6.76,10.25
06-Jan-1975,6.7,9.75
07-Jan-1975,6.51,9.31
08-Jan-1975,6.54,9.06
09-Jan-1975,6.55,8.94
10-Jan-1975,6.64,8.69
13-Jan-1975,6.74,8.56
14-Jan-1975,6.55,8.56
15-Jan-1975,6.65,8.56
16-Jan-1975,6.49,8.5
17-Jan-1975,6.29,8.25
20-Jan-1975,6.42,8.06
21-Jan-1975,6.24,7.94
22-Jan-1975,6.17,7.69
23-Jan-1975,5.59,8.19
24-Jan-1975,5.49,8.13
27-Jan-1975,5.57,7.88
28-Jan-1975,5.66,7.94
29-Jan-1975,5.77,7.94
30-Jan-1975,5.73,7.81
31-Jan-1975,5.68,7.5
03-Feb-1975,5.66,7.25
04-Feb-1975,5.6,7.06
05-Feb-1975,5.45,6.63
06-Feb-1975,5.6,6.63
07-Feb-1975,5.74,7.06
10-Feb-1975,5.83,6.94
11-Feb-1975,5.7,7.44
12-Feb-1975,5.7,7.44
13-Feb-1975,5.62,7.63
14-Feb-1975,5.45,7.88
17-Feb-1975,5.45,7.5
18-Feb-1975,5.32,7.38
19-Feb-1975,5.3,7.06
20-Feb-1975,5.23,7.31
21-Feb-1975,5.16,7.25
24-Feb-1975,5.32,7.25
25-Feb-1975,5.44,7.31
26-Feb-1975,5.62,7.56
27-Feb-1975,5.56,7.44
28-Feb-1975,5.4,7.38
03-Mar-1975,5.59,7.25
04-Mar-1975,5.62,7.44
05-Mar-1975,5.53,7.25
06-Mar-1975,5.53,7.19
07-Mar-1975,5.58,6.94
10-Mar-1975,5.64,6.69
11-Mar-1975,5.48,6.75
12-Mar-1975,5.41,6.5
13-Mar-1975,5.4,6.56
14-Mar-1975,5.38,6.75
17-Mar-1975,5.41,6.6
18-Mar-1975,5.42,6.69
19-Mar-1975,5.49,6.38
20-Mar-1975,5.35,6.56
21-Mar-1975,5.4,6.63
24-Mar-1975,5.55,6.81
25-Mar-1975,5.54,7
26-Mar-1975,5.52,7.19
27-Mar-1975,5.49,6.94
28-Mar-1975,5.49,6.94
31-Mar-1975,5.53,6.94
01-Apr-1975,5.64,7.06
02-Apr-1975,5.64,6.94
03-Apr-1975,5.6,7.38
04-Apr-1975,5.68,7.31
07-Apr-1975,6.01,7.63
08-Apr-1975,5.7,7.63
09-Apr-1975,5.7,7.25
10-Apr-1975,5.71,7.19
11-Apr-1975,5.56,6.94
14-Apr-1975,5.53,7
15-Apr-1975,5.48,7
16-Apr-1975,5.34,6.94
17-Apr-1975,5.4,6.88
18-Apr-1975,5.44,6.81
21-Apr-1975,5.55,6.69
22-Apr-1975,5.75,6.75
23-Apr-1975,5.69,6.81
24-Apr-1975,5.67,7
25-Apr-1975,5.63,6.94
28-Apr-1975,5.62,7
29-Apr-1975,5.6,6.94
30-Apr-1975,5.5,6.75
01-May-1975,5.5,6.81
02-May-1975,5.31,6.75
05-May-1975,5.34,6.69
06-May-1975,5.44,6.75
07-May-1975,5.47,6.44
08-May-1975,5.43,6.56
09-May-1975,5.38,6.56
12-May-1975,5.16,6.56
13-May-1975,5,6.63
14-May-1975,4.94,6.19
15-May-1975,5.05,6.31
16-May-1975,5.06,5.94
19-May-1975,5.11,6
20-May-1975,5.11,6
21-May-1975,5.16,5.69
22-May-1975,5.2,5.94
23-May-1975,5.21,6
26-May-1975,5.21,6
27-May-1975,5.27,6.13
28-May-1975,5.21,5.88
29-May-1975,5.22,5.81
30-May-1975,5.2,6
02-Jun-1975,5.25,6.19
03-Jun-1975,5.24,6.13
04-Jun-1975,5.24,5.94
05-Jun-1975,5.22,5.75
06-Jun-1975,5.21,5.94
09-Jun-1975,5.12,5.88
10-Jun-1975,5.08,5.94
11-Jun-1975,4.95,5.75
12-Jun-1975,4.89,5.75
13-Jun-1975,4.94,5.75
16-Jun-1975,4.88,5.81
17-Jun-1975,5.03,5.8
18-Jun-1975,5.36,5.75
19-Jun-1975,5.22,5.94
20-Jun-1975,5.7,6.06
23-Jun-1975,5.65,6.25
24-Jun-1975,5.75,6.5
25-Jun-1975,5.82,6.69
26-Jun-1975,6,6.88
27-Jun-1975,5.78,6.69
30-Jun-1975,5.86,6.69
01-Jul-1975,6.02,6.69
02-Jul-1975,6.02,7.25
03-Jul-1975,6,7.31
04-Jul-1975,6,7.38
07-Jul-1975,6.06,7.56
08-Jul-1975,6.06,7.5
09-Jul-1975,6.1,7.06
10-Jul-1975,6.04,7.19
11-Jul-1975,6.02,7.19
14-Jul-1975,6.03,7.25
15-Jul-1975,6.05,7.19
16-Jul-1975,6.07,6.75
17-Jul-1975,6.03,6.81
18-Jul-1975,6.05,6.94
21-Jul-1975,6.2,7.5
22-Jul-1975,6.34,7.44
23-Jul-1975,6.34,7.13
24-Jul-1975,6.19,7.25
25-Jul-1975,6.27,7.13
28-Jul-1975,6.3,7.06
29-Jul-1975,6.3,7
30-Jul-1975,6.2,6.88
31-Jul-1975,6.25,6.94
01-Aug-1975,6.35,6.88
04-Aug-1975,6.4,6.88
05-Aug-1975,6.45,7.19
06-Aug-1975,6.41,7
07-Aug-1975,6.44,7.38
08-Aug-1975,6.41,7.31
11-Aug-1975,6.37,7.25
12-Aug-1975,6.4,7.31
13-Aug-1975,6.45,6.94
14-Aug-1975,6.45,6.94
15-Aug-1975,6.42,7.25
18-Aug-1975,6.42,7.19
19-Aug-1975,6.47,7.31
20-Aug-1975,6.46,7.13
21-Aug-1975,6.48,7.31
22-Aug-1975,6.46,7.56
25-Aug-1975,6.53,7.56
26-Aug-1975,6.58,7.63
27-Aug-1975,6.55,7.63
28-Aug-1975,6.42,7.38
29-Aug-1975,6.36,7.31
01-Sep-1975,6.36,7.19
02-Sep-1975,6.42,7.13
03-Sep-1975,6.39,7.13
04-Sep-1975,6.33,7.19
05-Sep-1975,6.39,7.19
08-Sep-1975,6.41,7.19
09-Sep-1975,6.41,7.19
10-Sep-1975,6.42,7.19
11-Sep-1975,6.46,7.31
12-Sep-1975,6.45,7.44
15-Sep-1975,6.5,7.44
16-Sep-1975,6.54,7.5
17-Sep-1975,6.45,7.5
18-Sep-1975,6.38,7.75
19-Sep-1975,6.36,7.69
22-Sep-1975,6.34,7.5
23-Sep-1975,6.36,7.31
24-Sep-1975,6.35,7.25
25-Sep-1975,6.4,7.44
26-Sep-1975,6.43,7.44
29-Sep-1975,6.43,7.88
30-Sep-1975,6.58,7.94
01-Oct-1975,6.53,7.94
02-Oct-1975,6.48,8.31
03-Oct-1975,6.29,8.25
06-Oct-1975,6.24,7.88
07-Oct-1975,6.33,7.81
08-Oct-1975,6.27,7.5
09-Oct-1975,6.22,7.63
10-Oct-1975,6.09,7.31
13-Oct-1975,6.09,7.06
14-Oct-1975,6.09,7.31
15-Oct-1975,6.1,6.94
16-Oct-1975,5.97,6.94
17-Oct-1975,5.89,6.75
20-Oct-1975,5.9,6.69
21-Oct-1975,5.66,6.69
22-Oct-1975,5.73,6.5
23-Oct-1975,5.72,6.56
24-Oct-1975,5.66,6.56
27-Oct-1975,5.72,6.63
28-Oct-1975,5.63,6.75
29-Oct-1975,5.56,6.69
30-Oct-1975,5.46,6.94
31-Oct-1975,5.51,6.88
03-Nov-1975,5.57,6.69
04-Nov-1975,5.57,6.75
05-Nov-1975,5.53,6.56
06-Nov-1975,5.51,6.63
07-Nov-1975,5.38,6.81
10-Nov-1975,5.3,6.69
11-Nov-1975,5.3,6.69
12-Nov-1975,5.36,6.38
13-Nov-1975,5.37,6.56
14-Nov-1975,5.45,6.69
17-Nov-1975,5.45,6.81
18-Nov-1975,5.47,7
19-Nov-1975,5.47,6.75
20-Nov-1975,5.46,6.88
21-Nov-1975,5.6,6.81
24-Nov-1975,5.52,6.69
25-Nov-1975,5.56,6.94
26-Nov-1975,5.55,6.94
27-Nov-1975,5.55,6.94
28-Nov-1975,5.54,7
01-Dec-1975,5.55,7
02-Dec-1975,5.57,6.94
03-Dec-1975,5.56,6.75
04-Dec-1975,5.61,6.63
05-Dec-1975,5.58,6.56
08-Dec-1975,5.58,6.63
09-Dec-1975,5.68,6.63
10-Dec-1975,5.64,6.56
11-Dec-1975,5.56,6.56
12-Dec-1975,5.56,6.56
15-Dec-1975,5.51,6.63
16-Dec-1975,5.51,6.56
17-Dec-1975,5.45,6.5
18-Dec-1975,5.44,6.44
19-Dec-1975,5.28,6.38
22-Dec-1975,5.34,6.38
23-Dec-1975,5.33,6.38
24-Dec-1975,5.27,6.19
25-Dec-1975,5.27,6.19
26-Dec-1975,5.17,6.19
29-Dec-1975,5.18,6
30-Dec-1975,5.18,5.88
31-Dec-1975,5.2,5.81
01-Jan-1976,5.2,5.81
02-Jan-1976,5.2,5.75
05-Jan-1976,5.23,5.75
06-Jan-1976,5.15,5.75
07-Jan-1976,5.08,5.56
08-Jan-1976,5,5.5
09-Jan-1976,4.87,5.5
12-Jan-1976,4.83,5.44
13-Jan-1976,4.83,5.38
14-Jan-1976,4.85,5.31
15-Jan-1976,4.84,5.5
16-Jan-1976,4.87,5.63
19-Jan-1976,4.79,5.44
20-Jan-1976,4.83,5.44
21-Jan-1976,4.79,5.56
22-Jan-1976,4.79,5.56
23-Jan-1976,4.68,5.5
26-Jan-1976,4.74,5.44
27-Jan-1976,4.75,5.44
28-Jan-1976,4.71,5.44
29-Jan-1976,4.68,5.25
30-Jan-1976,4.73,5.25
02-Feb-1976,4.8,5.31
03-Feb-1976,4.91,5.31
04-Feb-1976,4.96,5.31
05-Feb-1976,4.92,5.5
06-Feb-1976,4.9,5.44
09-Feb-1976,4.84,5.44
10-Feb-1976,4.87,5.5
11-Feb-1976,4.83,5.5
12-Feb-1976,4.83,5.56
13-Feb-1976,4.85,5.63
16-Feb-1976,4.85,5.56
17-Feb-1976,4.88,5.56
18-Feb-1976,4.92,5.44
19-Feb-1976,4.88,5.5
20-Feb-1976,4.81,5.56
23-Feb-1976,4.84,5.56
24-Feb-1976,4.9,5.63
25-Feb-1976,4.87,5.63
26-Feb-1976,4.88,5.5
27-Feb-1976,5,5.56
01-Mar-1976,5.2,5.69
02-Mar-1976,5.25,5.94
03-Mar-1976,5.2,5.63
04-Mar-1976,5.22,5.69
05-Mar-1976,5.13,5.63
08-Mar-1976,5.07,5.56
09-Mar-1976,5,5.75
10-Mar-1976,4.97,5.56
11-Mar-1976,4.99,5.56
12-Mar-1976,4.9,5.63
15-Mar-1976,4.94,5.56
16-Mar-1976,5.01,5.63
17-Mar-1976,5,5.5
18-Mar-1976,4.98,5.56
19-Mar-1976,4.96,5.63
22-Mar-1976,4.86,5.63
23-Mar-1976,4.89,5.5
24-Mar-1976,4.86,5.31
25-Mar-1976,4.85,5.44
26-Mar-1976,4.88,5.38
29-Mar-1976,4.9,5.38
30-Mar-1976,4.99,5.44
31-Mar-1976,4.97,5.5
01-Apr-1976,5.01,5.56
02-Apr-1976,4.96,5.5
05-Apr-1976,4.91,5.44
06-Apr-1976,4.9,5.38
07-Apr-1976,4.93,5.31
08-Apr-1976,4.9,5.31
09-Apr-1976,4.89,5.38
12-Apr-1976,4.84,5.38
13-Apr-1976,4.78,5.38
14-Apr-1976,4.79,5.38
15-Apr-1976,4.78,5.31
16-Apr-1976,4.78,5.31
19-Apr-1976,4.77,5.31
20-Apr-1976,4.73,5.31
21-Apr-1976,4.69,5.31
22-Apr-1976,4.78,5.19
23-Apr-1976,4.92,5.31
26-Apr-1976,4.9,5.38
27-Apr-1976,4.89,5.56
28-Apr-1976,4.85,5.5
29-Apr-1976,4.86,5.44
30-Apr-1976,4.91,5.44
03-May-1976,4.88,5.5
04-May-1976,4.87,5.69
05-May-1976,4.86,5.44
06-May-1976,4.92,5.44
07-May-1976,5,5.56
10-May-1976,5.06,5.69
11-May-1976,5.08,5.81
12-May-1976,5.14,5.63
13-May-1976,5.1,5.81
14-May-1976,5.16,5.94
17-May-1976,5.22,6
18-May-1976,5.28,6.13
19-May-1976,5.31,6
20-May-1976,5.39,6.06
21-May-1976,5.44,6.38
24-May-1976,5.45,6.31
25-May-1976,5.46,6.63
26-May-1976,5.46,6.38
27-May-1976,5.49,6.5
28-May-1976,5.49,6.5
31-May-1976,5.49,6.5
01-Jun-1976,5.55,6.81
02-Jun-1976,5.57,6.5
03-Jun-1976,5.52,6.56
04-Jun-1976,5.46,6.38
07-Jun-1976,5.45,6.31
08-Jun-1976,5.45,6.38
09-Jun-1976,5.44,6.13
10-Jun-1976,5.43,6.13
11-Jun-1976,5.42,6.19
14-Jun-1976,5.4,6.19
15-Jun-1976,5.37,6.25
16-Jun-1976,5.4,6.19
17-Jun-1976,5.38,6.25
18-Jun-1976,5.35,6.25
21-Jun-1976,5.36,6.19
22-Jun-1976,5.38,6.13
23-Jun-1976,5.33,5.88
24-Jun-1976,5.31,5.94
25-Jun-1976,5.31,6
28-Jun-1976,5.35,6
29-Jun-1976,5.37,6.25
30-Jun-1976,5.37,6
01-Jul-1976,5.36,6.06
02-Jul-1976,5.35,6
05-Jul-1976,5.35,5.94
06-Jul-1976,5.39,6
07-Jul-1976,5.4,5.75
08-Jul-1976,5.33,5.88
09-Jul-1976,5.25,5.81
12-Jul-1976,5.16,5.81
13-Jul-1976,5.15,5.81
14-Jul-1976,5.15,5.5
15-Jul-1976,5.11,5.63
16-Jul-1976,5.2,5.81
19-Jul-1976,5.23,5.75
20-Jul-1976,5.24,5.88
21-Jul-1976,5.23,5.69
22-Jul-1976,5.23,5.81
23-Jul-1976,5.21,5.75
26-Jul-1976,5.19,5.75
27-Jul-1976,5.15,5.81
28-Jul-1976,5.17,5.69
29-Jul-1976,5.16,5.69
30-Jul-1976,5.17,5.63
02-Aug-1976,5.11,5.69
03-Aug-1976,5.14,5.81
04-Aug-1976,5.19,5.69
05-Aug-1976,5.19,5.81
06-Aug-1976,5.18,5.81
09-Aug-1976,5.18,5.81
10-Aug-1976,5.18,5.81
11-Aug-1976,5.17,5.69
12-Aug-1976,5.16,5.75
13-Aug-1976,5.16,5.75
16-Aug-1976,5.14,5.69
17-Aug-1976,5.15,5.69
18-Aug-1976,5.15,5.5
19-Aug-1976,5.15,5.56
20-Aug-1976,5.17,5.63
23-Aug-1976,5.14,5.81
24-Aug-1976,5.11,5.69
25-Aug-1976,5.1,5.44
26-Aug-1976,5.08,5.5
27-Aug-1976,5.13,5.56
30-Aug-1976,5.07,5.56
31-Aug-1976,5.09,5.56
01-Sep-1976,5.09,5.5
02-Sep-1976,5.1,5.56
03-Sep-1976,5.09,5.56
06-Sep-1976,5.09,5.56
07-Sep-1976,5.09,5.5
08-Sep-1976,5.1,5.5
09-Sep-1976,5.12,5.56
10-Sep-1976,5.11,5.56
13-Sep-1976,5.12,5.56
14-Sep-1976,5.12,5.63
15-Sep-1976,5.11,5.56
16-Sep-1976,5.1,5.56
17-Sep-1976,5.06,5.5
20-Sep-1976,5.06,5.44
21-Sep-1976,5.03,5.38
22-Sep-1976,5.03,5.38
23-Sep-1976,5.04,5.38
24-Sep-1976,5.11,5.63
27-Sep-1976,5.08,5.56
28-Sep-1976,5.06,5.69
29-Sep-1976,5.07,5.63
30-Sep-1976,5.06,5.63
01-Oct-1976,5.04,5.63
04-Oct-1976,5.08,5.69
05-Oct-1976,5.1,5.69
06-Oct-1976,5.07,5.44
07-Oct-1976,5.03,5.63
08-Oct-1976,4.92,5.56
11-Oct-1976,4.92,5.44
12-Oct-1976,4.89,5.44
13-Oct-1976,4.9,5.25
14-Oct-1976,4.85,5.31
15-Oct-1976,4.79,5.44
18-Oct-1976,4.79,5.38
19-Oct-1976,4.84,5.38
20-Oct-1976,4.84,5.25
21-Oct-1976,4.85,5.31
22-Oct-1976,4.89,5.38
25-Oct-1976,4.94,5.44
26-Oct-1976,4.9,5.56
27-Oct-1976,4.88,5.75
28-Oct-1976,4.88,5.44
29-Oct-1976,4.89,5.38
01-Nov-1976,4.84,5.31
02-Nov-1976,4.84,5.44
03-Nov-1976,4.85,5.25
04-Nov-1976,4.79,5.38
05-Nov-1976,4.84,5.38
08-Nov-1976,4.89,5.31
09-Nov-1976,4.93,5.25
10-Nov-1976,4.92,5.25
11-Nov-1976,4.92,5.44
12-Nov-1976,4.92,5.44
15-Nov-1976,4.9,5.38
16-Nov-1976,4.83,5.5
17-Nov-1976,4.81,5.31
18-Nov-1976,4.81,5.44
19-Nov-1976,4.67,5.31
22-Nov-1976,4.61,5.13
23-Nov-1976,4.64,5.06
24-Nov-1976,4.63,5.06
25-Nov-1976,4.63,5.25
26-Nov-1976,4.51,5.25
29-Nov-1976,4.49,5.19
30-Nov-1976,4.42,5.13
01-Dec-1976,4.41,5.06
02-Dec-1976,4.4,5.13
03-Dec-1976,4.38,5.13
06-Dec-1976,4.38,4.81
07-Dec-1976,4.4,4.88
08-Dec-1976,4.44,4.81
09-Dec-1976,4.44,4.94
10-Dec-1976,4.37,4.94
13-Dec-1976,4.38,4.94
14-Dec-1976,4.34,4.94
15-Dec-1976,4.33,5
16-Dec-1976,4.33,5.06
17-Dec-1976,4.25,5.13
20-Dec-1976,4.24,5
21-Dec-1976,4.27,4.94
22-Dec-1976,4.28,4.94
23-Dec-1976,4.28,5.13
24-Dec-1976,4.28,5.13
27-Dec-1976,4.3,5.13
28-Dec-1976,4.35,5.06
29-Dec-1976,4.37,5.06
30-Dec-1976,4.34,5.19
31-Dec-1976,4.34,5.13
03-Jan-1977,4.39,5.13
04-Jan-1977,4.49,4.94
05-Jan-1977,4.47,4.88
06-Jan-1977,4.5,4.94
07-Jan-1977,4.62,4.94
10-Jan-1977,4.61,5.13
11-Jan-1977,4.6,5.19
12-Jan-1977,4.57,5
13-Jan-1977,4.52,5.19
14-Jan-1977,4.61,5.25
17-Jan-1977,4.65,5.19
18-Jan-1977,4.69,5.25
19-Jan-1977,4.63,5.25
20-Jan-1977,4.63,5.25
21-Jan-1977,4.65,5.19
24-Jan-1977,4.71,5.13
25-Jan-1977,4.7,5.19
26-Jan-1977,4.71,5.13
27-Jan-1977,4.77,5.31
28-Jan-1977,4.73,5.19
31-Jan-1977,4.72,5.25
01-Feb-1977,4.74,5.31
02-Feb-1977,4.76,5.13
03-Feb-1977,4.73,5.13
04-Feb-1977,4.62,5.13
07-Feb-1977,4.62,5.13
08-Feb-1977,4.63,5
09-Feb-1977,4.62,4.94
10-Feb-1977,4.63,5
11-Feb-1977,4.61,5
14-Feb-1977,4.63,5.06
15-Feb-1977,4.63,5.06
16-Feb-1977,4.62,4.94
17-Feb-1977,4.61,5.06
18-Feb-1977,4.66,5.06
21-Feb-1977,4.66,5
22-Feb-1977,4.69,5.13
23-Feb-1977,4.7,5.06
24-Feb-1977,4.73,5.25
25-Feb-1977,4.71,5.06
28-Feb-1977,4.7,5.13
01-Mar-1977,4.7,5.25
02-Mar-1977,4.64,5.06
03-Mar-1977,4.61,5.13
04-Mar-1977,4.63,5.06
07-Mar-1977,4.65,5.06
08-Mar-1977,4.66,5.19
09-Mar-1977,4.63,5
10-Mar-1977,4.62,5.13
11-Mar-1977,4.59,5.13
14-Mar-1977,4.57,5.13
15-Mar-1977,4.57,5.13
16-Mar-1977,4.62,5
17-Mar-1977,4.62,5.06
18-Mar-1977,4.59,5.06
21-Mar-1977,4.56,5.13
22-Mar-1977,4.56,5.19
23-Mar-1977,4.54,5
24-Mar-1977,4.59,5.13
25-Mar-1977,4.62,5.19
28-Mar-1977,4.59,5.25
29-Mar-1977,4.59,5.31
30-Mar-1977,4.57,5.31
31-Mar-1977,4.54,5.19
01-Apr-1977,4.54,5.19
04-Apr-1977,4.55,5.13
05-Apr-1977,4.6,5.19
06-Apr-1977,4.58,5.19
07-Apr-1977,4.58,5.19
08-Apr-1977,4.58,5.19
11-Apr-1977,4.56,5.19
12-Apr-1977,4.59,5.5
13-Apr-1977,4.57,5.13
14-Apr-1977,4.52,5.13
15-Apr-1977,4.52,5.06
18-Apr-1977,4.51,5.13
19-Apr-1977,4.52,5.06
20-Apr-1977,4.5,5.06
21-Apr-1977,4.48,5.06
22-Apr-1977,4.53,5.06
25-Apr-1977,4.53,5.19
26-Apr-1977,4.5,5.19
27-Apr-1977,4.45,5.19
28-Apr-1977,4.39,5.19
29-Apr-1977,4.69,5.25
02-May-1977,4.75,5.44
03-May-1977,4.75,5.5
04-May-1977,4.69,5.31
05-May-1977,4.74,5.38
06-May-1977,4.8,5.63
09-May-1977,4.81,5.75
10-May-1977,4.94,5.75
11-May-1977,5.04,5.81
12-May-1977,5,5.94
13-May-1977,4.99,5.81
16-May-1977,4.99,5.81
17-May-1977,5,5.81
18-May-1977,4.98,5.63
19-May-1977,5.09,5.81
20-May-1977,5.17,6.06
23-May-1977,5.13,6
24-May-1977,5.1,6.19
25-May-1977,5.06,5.81
26-May-1977,5.03,6
27-May-1977,4.99,6
30-May-1977,4.99,6
31-May-1977,5.03,6.13
01-Jun-1977,5.04,5.88
02-Jun-1977,5.04,5.94
03-Jun-1977,5.02,6
06-Jun-1977,5.04,6
07-Jun-1977,5.05,6
08-Jun-1977,5.06,5.69
09-Jun-1977,5.08,5.75
