Time,TB3m,TB10y
17-Mar-1965,3.92,4.2
18-Mar-1965,3.92,4.2
19-Mar-1965,3.92,4.2
22-Mar-1965,3.92,4.19
23-Mar-1965,3.91,4.19
24-Mar-1965,3.91,4.18
25-Mar-1965,3.89,4.19
26-Mar-1965,3.9,4.2
29-Mar-1965,3.9,4.2
30-Mar-1965,3.92,4.2
31-Mar-1965,3.93,4.2
01-Apr-1965,3.93,4.2
02-Apr-1965,3.94,4.2
05-Apr-1965,3.93,4.2
06-Apr-1965,3.92,4.2
07-Apr-1965,3.94,4.2
08-Apr-1965,3.92,4.19
09-Apr-1965,3.93,4.2
12-Apr-1965,3.93,4.2
13-Apr-1965,3.92,4.2
14-Apr-1965,3.94,4.19
15-Apr-1965,3.94,4.2
16-Apr-1965,3.94,4.2
19-Apr-1965,3.94,4.21
20-Apr-1965,3.93,4.21
21-Apr-1965,3.94,4.21
22-Apr-1965,3.94,4.21
23-Apr-1965,3.92,4.21
26-Apr-1965,3.9,4.21
27-Apr-1965,3.9,4.21
28-Apr-1965,3.92,4.21
29-Apr-1965,3.92,4.21
30-Apr-1965,3.91,4.21
03-May-1965,3.9,4.21
04-May-1965,3.88,4.2
05-May-1965,3.9,4.2
06-May-1965,3.89,4.2
07-May-1965,3.89,4.2
10-May-1965,3.88,4.2
11-May-1965,3.88,4.2
12-May-1965,3.9,4.2
13-May-1965,3.9,4.21
14-May-1965,3.9,4.21
17-May-1965,3.89,4.21
18-May-1965,3.89,4.22
19-May-1965,3.9,4.22
20-May-1965,3.9,4.22
21-May-1965,3.9,4.22
24-May-1965,3.88,4.22
25-May-1965,3.88,4.22
26-May-1965,3.89,4.22
27-May-1965,3.88,4.22
28-May-1965,3.87,4.23
31-May-1965,3.87,4.23
01-Jun-1965,3.88,4.23
02-Jun-1965,3.87,4.23
03-Jun-1965,3.84,4.23
04-Jun-1965,3.81,4.23
07-Jun-1965,3.78,4.23
08-Jun-1965,3.81,4.23
09-Jun-1965,3.82,4.23
10-Jun-1965,3.81,4.23
11-Jun-1965,3.81,4.23
14-Jun-1965,3.8,4.21
15-Jun-1965,3.8,4.21
16-Jun-1965,3.79,4.21
17-Jun-1965,3.8,4.21
18-Jun-1965,3.8,4.21
21-Jun-1965,3.78,4.2
22-Jun-1965,3.78,4.2
23-Jun-1965,3.78,4.2
24-Jun-1965,3.77,4.19
25-Jun-1965,3.77,4.19
28-Jun-1965,3.78,4.19
29-Jun-1965,3.81,4.2
30-Jun-1965,3.81,4.2
01-Jul-1965,3.82,4.2
02-Jul-1965,3.83,4.21
05-Jul-1965,3.83,4.21
06-Jul-1965,3.87,4.21
07-Jul-1965,3.86,4.21
08-Jul-1965,3.87,4.2
09-Jul-1965,3.87,4.21
12-Jul-1965,3.87,4.21
13-Jul-1965,3.88,4.21
14-Jul-1965,3.87,4.21
15-Jul-1965,3.85,4.2
16-Jul-1965,3.84,4.2
19-Jul-1965,3.82,4.2
20-Jul-1965,3.82,4.2
21-Jul-1965,3.82,4.2
22-Jul-1965,3.81,4.2
23-Jul-1965,3.81,4.2
26-Jul-1965,3.8,4.2
27-Jul-1965,3.81,4.2
28-Jul-1965,3.81,4.2
29-Jul-1965,3.8,4.21
30-Jul-1965,3.81,4.22
02-Aug-1965,3.82,4.22
03-Aug-1965,3.85,4.22
04-Aug-1965,3.85,4.23
05-Aug-1965,3.85,4.23
06-Aug-1965,3.84,4.24
09-Aug-1965,3.83,4.24
10-Aug-1965,3.85,4.24
11-Aug-1965,3.84,4.25
12-Aug-1965,3.83,4.25
13-Aug-1965,3.8,4.25
16-Aug-1965,3.8,4.26
17-Aug-1965,3.83,4.27
18-Aug-1965,3.83,4.26
19-Aug-1965,3.83,4.26
20-Aug-1965,3.83,4.26
23-Aug-1965,3.84,4.26
24-Aug-1965,3.87,4.27
25-Aug-1965,3.87,4.26
26-Aug-1965,3.86,4.27
27-Aug-1965,3.86,4.27
30-Aug-1965,3.86,4.27
31-Aug-1965,3.9,4.27
01-Sep-1965,3.89,4.28
02-Sep-1965,3.86,4.28
03-Sep-1965,3.87,4.27
06-Sep-1965,3.87,4.27
07-Sep-1965,3.91,4.27
08-Sep-1965,3.91,4.27
09-Sep-1965,3.9,4.27
10-Sep-1965,3.88,4.28
13-Sep-1965,3.88,4.28
14-Sep-1965,3.88,4.28
15-Sep-1965,3.88,4.28
16-Sep-1965,3.88,4.27
17-Sep-1965,3.88,4.27
20-Sep-1965,3.89,4.27
21-Sep-1965,3.93,4.28
22-Sep-1965,3.94,4.29
23-Sep-1965,3.96,4.3
24-Sep-1965,3.98,4.31
27-Sep-1965,3.99,4.31
28-Sep-1965,4.02,4.33
29-Sep-1965,4.05,4.36
30-Sep-1965,4.02,4.35
01-Oct-1965,4,4.36
04-Oct-1965,3.98,4.35
05-Oct-1965,4.05,4.33
06-Oct-1965,4.04,4.32
07-Oct-1965,4,4.31
08-Oct-1965,4,4.32
11-Oct-1965,3.98,4.31
12-Oct-1965,3.98,4.31
13-Oct-1965,4.01,4.3
14-Oct-1965,4.01,4.31
15-Oct-1965,4.02,4.34
18-Oct-1965,4.02,4.34
19-Oct-1965,4.04,4.35
20-Oct-1965,4.04,4.36
21-Oct-1965,4.04,4.37
22-Oct-1965,4.04,4.36
25-Oct-1965,4.03,4.38
26-Oct-1965,4.05,4.38
27-Oct-1965,4.05,4.39
28-Oct-1965,4.06,4.4
29-Oct-1965,4.06,4.41
01-Nov-1965,4.07,4.43
02-Nov-1965,4.07,4.43
03-Nov-1965,4.09,4.43
04-Nov-1965,4.07,4.43
05-Nov-1965,4.04,4.43
08-Nov-1965,4.04,4.45
09-Nov-1965,4.07,4.47
10-Nov-1965,4.08,4.46
11-Nov-1965,4.08,4.46
12-Nov-1965,4.07,4.44
15-Nov-1965,4.08,4.45
16-Nov-1965,4.09,4.44
17-Nov-1965,4.09,4.45
18-Nov-1965,4.1,4.45
19-Nov-1965,4.1,4.46
22-Nov-1965,4.1,4.45
23-Nov-1965,4.12,4.45
24-Nov-1965,4.12,4.45
25-Nov-1965,4.12,4.45
26-Nov-1965,4.11,4.45
29-Nov-1965,4.1,4.46
30-Nov-1965,4.13,4.48
01-Dec-1965,4.13,4.52
02-Dec-1965,4.12,4.52
03-Dec-1965,4.12,4.52
06-Dec-1965,4.3,4.61
07-Dec-1965,4.36,4.59
08-Dec-1965,4.36,4.6
09-Dec-1965,4.34,4.6
10-Dec-1965,4.33,4.6
13-Dec-1965,4.36,4.65
14-Dec-1965,4.41,4.67
15-Dec-1965,4.4,4.67
16-Dec-1965,4.42,4.66
17-Dec-1965,4.46,4.65
20-Dec-1965,4.5,4.61
21-Dec-1965,4.48,4.64
22-Dec-1965,4.47,4.65
23-Dec-1965,4.47,4.65
24-Dec-1965,4.47,4.65
27-Dec-1965,4.47,4.62
28-Dec-1965,4.47,4.61
29-Dec-1965,4.48,4.62
30-Dec-1965,4.48,4.63
31-Dec-1965,4.49,4.65
03-Jan-1966,4.51,4.63
04-Jan-1966,4.56,4.65
05-Jan-1966,4.56,4.63
06-Jan-1966,4.54,4.6
07-Jan-1966,4.54,4.6
10-Jan-1966,4.55,4.61
11-Jan-1966,4.6,4.6
12-Jan-1966,4.61,4.56
13-Jan-1966,4.6,4.58
14-Jan-1966,4.63,4.59
17-Jan-1966,4.63,4.61
18-Jan-1966,4.66,4.61
19-Jan-1966,4.62,4.61
20-Jan-1966,4.59,4.6
21-Jan-1966,4.59,4.59
24-Jan-1966,4.57,4.6
25-Jan-1966,4.6,4.61
26-Jan-1966,4.6,4.61
27-Jan-1966,4.56,4.63
28-Jan-1966,4.57,4.65
31-Jan-1966,4.63,4.69
01-Feb-1966,4.66,4.69
02-Feb-1966,4.64,4.7
03-Feb-1966,4.63,4.7
04-Feb-1966,4.62,4.71
07-Feb-1966,4.61,4.73
08-Feb-1966,4.64,4.72
09-Feb-1966,4.64,4.74
10-Feb-1966,4.65,4.78
11-Feb-1966,4.65,4.86
14-Feb-1966,4.65,4.87
15-Feb-1966,4.68,4.88
16-Feb-1966,4.7,4.89
17-Feb-1966,4.66,4.88
18-Feb-1966,4.66,4.9
21-Feb-1966,4.66,4.92
22-Feb-1966,4.66,4.92
23-Feb-1966,4.69,4.92
24-Feb-1966,4.67,4.93
25-Feb-1966,4.63,4.97
28-Feb-1966,4.64,5.02
01-Mar-1966,4.65,5.01
02-Mar-1966,4.64,5
03-Mar-1966,4.61,5
04-Mar-1966,4.57,4.98
07-Mar-1966,4.57,4.96
08-Mar-1966,4.63,4.93
09-Mar-1966,4.63,4.93
10-Mar-1966,4.65,4.95
11-Mar-1966,4.69,4.96
14-Mar-1966,4.67,4.94
15-Mar-1966,4.65,4.91
16-Mar-1966,4.65,4.9
17-Mar-1966,4.64,4.86
18-Mar-1966,4.59,4.84
21-Mar-1966,4.52,4.81
22-Mar-1966,4.55,4.78
23-Mar-1966,4.49,4.73
24-Mar-1966,4.46,4.76
25-Mar-1966,4.53,4.82
28-Mar-1966,4.5,4.81
29-Mar-1966,4.55,4.8
30-Mar-1966,4.53,4.7
31-Mar-1966,4.52,4.71
01-Apr-1966,4.5,4.7
04-Apr-1966,4.48,4.69
05-Apr-1966,4.54,4.66
06-Apr-1966,4.56,4.71
07-Apr-1966,4.58,4.73
08-Apr-1966,4.58,4.73
11-Apr-1966,4.59,4.73
12-Apr-1966,4.66,4.73
13-Apr-1966,4.67,4.74
14-Apr-1966,4.66,4.76
15-Apr-1966,4.66,4.77
18-Apr-1966,4.65,4.76
19-Apr-1966,4.66,4.76
20-Apr-1966,4.67,4.8
21-Apr-1966,4.66,4.77
22-Apr-1966,4.63,4.77
25-Apr-1966,4.63,4.78
26-Apr-1966,4.64,4.79
27-Apr-1966,4.64,4.78
28-Apr-1966,4.63,4.78
29-Apr-1966,4.65,4.79
02-May-1966,4.65,4.8
03-May-1966,4.68,4.81
04-May-1966,4.67,4.81
05-May-1966,4.67,4.81
06-May-1966,4.66,4.79
09-May-1966,4.61,4.75
10-May-1966,4.61,4.75
11-May-1966,4.61,4.77
12-May-1966,4.61,4.77
13-May-1966,4.61,4.77
16-May-1966,4.6,4.77
17-May-1966,4.64,4.75
18-May-1966,4.65,4.75
19-May-1966,4.65,4.75
20-May-1966,4.64,4.75
23-May-1966,4.62,4.77
24-May-1966,4.65,4.79
25-May-1966,4.65,4.78
26-May-1966,4.64,4.8
27-May-1966,4.62,4.81
30-May-1966,4.62,4.81
31-May-1966,4.64,4.8
01-Jun-1966,4.63,4.79
02-Jun-1966,4.56,4.77
03-Jun-1966,4.54,4.78
06-Jun-1966,4.54,4.79
07-Jun-1966,4.6,4.81
08-Jun-1966,4.59,4.83
09-Jun-1966,4.58,4.83
10-Jun-1966,4.57,4.83
13-Jun-1966,4.56,4.83
14-Jun-1966,4.58,4.83
15-Jun-1966,4.54,4.79
16-Jun-1966,4.5,4.81
17-Jun-1966,4.46,4.8
20-Jun-1966,4.43,4.76
21-Jun-1966,4.47,4.75
22-Jun-1966,4.4,4.76
23-Jun-1966,4.34,4.77
24-Jun-1966,4.38,4.8
27-Jun-1966,4.33,4.83
28-Jun-1966,4.38,4.89
29-Jun-1966,4.43,4.9
30-Jun-1966,4.58,4.97
01-Jul-1966,4.64,4.99
04-Jul-1966,4.64,4.99
05-Jul-1966,4.77,4.96
06-Jul-1966,4.66,4.95
07-Jul-1966,4.66,4.95
08-Jul-1966,4.68,4.97
11-Jul-1966,4.74,5.03
12-Jul-1966,4.89,5.05
13-Jul-1966,4.88,5.07
14-Jul-1966,4.92,5.1
15-Jul-1966,4.93,5.09
18-Jul-1966,4.93,5.04
19-Jul-1966,4.96,5.03
20-Jul-1966,4.9,5.02
21-Jul-1966,4.88,5.04
22-Jul-1966,4.84,5.02
25-Jul-1966,4.78,4.99
26-Jul-1966,4.77,4.99
27-Jul-1966,4.66,4.99
28-Jul-1966,4.69,5.03
29-Jul-1966,4.77,5.05
01-Aug-1966,4.75,5.05
02-Aug-1966,4.84,5.04
03-Aug-1966,4.87,5.06
04-Aug-1966,4.84,5.07
05-Aug-1966,4.79,5.07
08-Aug-1966,4.78,5.08
09-Aug-1966,4.86,5.1
10-Aug-1966,4.89,5.1
11-Aug-1966,4.91,5.11
12-Aug-1966,4.94,5.11
15-Aug-1966,5,5.15
16-Aug-1966,5.09,5.18
17-Aug-1966,5.08,5.24
18-Aug-1966,5.09,5.29
19-Aug-1966,5.06,5.31
22-Aug-1966,4.97,5.29
23-Aug-1966,5.05,5.33
24-Aug-1966,5.02,5.36
25-Aug-1966,5.03,5.39
26-Aug-1966,5.03,5.48
29-Aug-1966,5.04,5.51
30-Aug-1966,5.09,5.48
31-Aug-1966,5.06,5.36
01-Sep-1966,5.08,5.3
02-Sep-1966,5.09,5.23
05-Sep-1966,5.09,5.23
06-Sep-1966,5.17,5.19
07-Sep-1966,5.19,5.2
08-Sep-1966,5.21,5.18
09-Sep-1966,5.22,5.17
12-Sep-1966,5.29,5.18
13-Sep-1966,5.43,5.16
14-Sep-1966,5.45,5.21
15-Sep-1966,5.46,5.25
16-Sep-1966,5.46,5.24
19-Sep-1966,5.47,5.32
20-Sep-1966,5.57,5.27
21-Sep-1966,5.59,5.21
22-Sep-1966,5.55,5.15
23-Sep-1966,5.51,5.17
26-Sep-1966,5.45,5.17
27-Sep-1966,5.44,5.13
28-Sep-1966,5.41,5.09
29-Sep-1966,5.34,4.99
30-Sep-1966,5.34,5.02
03-Oct-1966,5.33,5.08
04-Oct-1966,5.44,5.06
05-Oct-1966,5.42,5.05
06-Oct-1966,5.38,5.03
07-Oct-1966,5.36,5.02
10-Oct-1966,5.4,5.05
11-Oct-1966,5.47,5.05
12-Oct-1966,5.47,5.05
13-Oct-1966,5.48,5.07
14-Oct-1966,5.44,5.06
17-Oct-1966,5.39,5.04
18-Oct-1966,5.41,4.99
19-Oct-1966,5.4,5
20-Oct-1966,5.38,5.02
21-Oct-1966,5.27,4.94
24-Oct-1966,5.19,4.94
25-Oct-1966,5.23,4.94
26-Oct-1966,5.24,4.96
27-Oct-1966,5.25,4.99
28-Oct-1966,5.23,4.97
31-Oct-1966,5.22,4.97
01-Nov-1966,5.27,4.99
02-Nov-1966,5.33,5.04
03-Nov-1966,5.33,5.06
04-Nov-1966,5.36,5.11
07-Nov-1966,5.37,5.11
08-Nov-1966,5.37,5.11
09-Nov-1966,5.42,5.12
10-Nov-1966,5.45,5.17
11-Nov-1966,5.45,5.17
14-Nov-1966,5.41,5.19
15-Nov-1966,5.45,5.21
16-Nov-1966,5.44,5.22
17-Nov-1966,5.36,5.23
18-Nov-1966,5.29,5.22
21-Nov-1966,5.21,5.17
22-Nov-1966,5.28,5.2
23-Nov-1966,5.28,5.22
24-Nov-1966,5.28,5.22
25-Nov-1966,5.27,5.23
28-Nov-1966,5.2,5.19
29-Nov-1966,5.19,5.15
30-Nov-1966,5.16,5.12
01-Dec-1966,5.16,5.09
02-Dec-1966,5.16,5.03
05-Dec-1966,5.17,5.06
06-Dec-1966,5.15,5.07
07-Dec-1966,5.19,5.07
08-Dec-1966,5.18,5.1
09-Dec-1966,5.11,5.05
12-Dec-1966,5.03,4.93
13-Dec-1966,5.04,4.86
14-Dec-1966,5.01,4.83
15-Dec-1966,4.92,4.76
16-Dec-1966,4.85,4.78
19-Dec-1966,4.85,4.72
20-Dec-1966,4.82,4.69
21-Dec-1966,4.82,4.66
22-Dec-1966,4.81,4.68
23-Dec-1966,4.78,4.67
26-Dec-1966,4.78,4.67
27-Dec-1966,4.78,4.71
28-Dec-1966,4.8,4.64
29-Dec-1966,4.82,4.66
30-Dec-1966,4.81,4.64
02-Jan-1967,4.81,4.64
03-Jan-1967,4.84,4.69
04-Jan-1967,4.81,4.65
05-Jan-1967,4.78,4.63
06-Jan-1967,4.78,4.64
09-Jan-1967,4.79,4.71
10-Jan-1967,4.85,4.69
11-Jan-1967,4.79,4.54
12-Jan-1967,4.83,4.55
13-Jan-1967,4.79,4.51
16-Jan-1967,4.72,4.49
17-Jan-1967,4.69,4.51
18-Jan-1967,4.7,4.53
19-Jan-1967,4.72,4.58
20-Jan-1967,4.71,4.6
23-Jan-1967,4.68,4.6
24-Jan-1967,4.69,4.65
25-Jan-1967,4.7,4.62
26-Jan-1967,4.64,4.5
27-Jan-1967,4.59,4.47
30-Jan-1967,4.51,4.48
31-Jan-1967,4.51,4.52
01-Feb-1967,4.5,4.52
02-Feb-1967,4.47,4.51
03-Feb-1967,4.46,4.52
06-Feb-1967,4.53,4.53
07-Feb-1967,4.55,4.54
08-Feb-1967,4.53,4.54
09-Feb-1967,4.52,4.53
10-Feb-1967,4.56,4.59
13-Feb-1967,4.56,4.59
14-Feb-1967,4.6,4.64
15-Feb-1967,4.62,4.69
16-Feb-1967,4.61,4.67
17-Feb-1967,4.62,4.68
20-Feb-1967,4.6,4.7
21-Feb-1967,4.62,4.71
22-Feb-1967,4.62,4.71
23-Feb-1967,4.64,4.74
24-Feb-1967,4.59,4.73
27-Feb-1967,4.54,4.72
28-Feb-1967,4.54,4.72
01-Mar-1967,4.45,4.66
02-Mar-1967,4.41,4.63
03-Mar-1967,4.37,4.62
06-Mar-1967,4.36,4.61
07-Mar-1967,4.38,4.6
08-Mar-1967,4.39,4.61
09-Mar-1967,4.37,4.57
10-Mar-1967,4.36,4.58
13-Mar-1967,4.33,4.56
14-Mar-1967,4.31,4.53
15-Mar-1967,4.28,4.49
16-Mar-1967,4.24,4.45
17-Mar-1967,4.24,4.47
20-Mar-1967,4.1,4.45
21-Mar-1967,4.16,4.51
22-Mar-1967,4.17,4.52
23-Mar-1967,4.15,4.5
24-Mar-1967,4.15,4.5
27-Mar-1967,4.17,4.52
28-Mar-1967,4.17,4.52
29-Mar-1967,4.17,4.52
30-Mar-1967,4.11,4.5
31-Mar-1967,4.01,4.5
03-Apr-1967,3.97,4.5
04-Apr-1967,4,4.49
05-Apr-1967,3.98,4.5
06-Apr-1967,3.95,4.49
07-Apr-1967,3.87,4.48
10-Apr-1967,3.81,4.5
11-Apr-1967,3.82,4.51
12-Apr-1967,3.84,4.51
13-Apr-1967,3.87,4.54
14-Apr-1967,3.89,4.56
17-Apr-1967,3.89,4.61
18-Apr-1967,3.88,4.63
19-Apr-1967,3.82,4.63
20-Apr-1967,3.79,4.63
21-Apr-1967,3.75,4.66
24-Apr-1967,3.73,4.68
25-Apr-1967,3.73,4.71
26-Apr-1967,3.72,4.73
27-Apr-1967,3.71,4.73
28-Apr-1967,3.73,4.78
01-May-1967,3.75,4.77
02-May-1967,3.74,4.75
03-May-1967,3.74,4.75
04-May-1967,3.69,4.76
05-May-1967,3.69,4.77
08-May-1967,3.65,4.83
09-May-1967,3.66,4.87
10-May-1967,3.67,4.87
11-May-1967,3.65,4.84
12-May-1967,3.65,4.82
15-May-1967,3.6,4.86
16-May-1967,3.63,4.87
17-May-1967,3.63,4.88
18-May-1967,3.55,4.88
19-May-1967,3.54,4.89
22-May-1967,3.5,4.94
23-May-1967,3.53,4.94
24-May-1967,3.51,4.93
25-May-1967,3.49,4.92
26-May-1967,3.48,4.86
29-May-1967,3.46,4.84
30-May-1967,3.46,4.84
31-May-1967,3.46,4.81
01-Jun-1967,3.4,4.81
02-Jun-1967,3.39,4.82
05-Jun-1967,3.37,4.85
06-Jun-1967,3.4,4.84
07-Jun-1967,3.41,4.84
08-Jun-1967,3.43,4.86
09-Jun-1967,3.45,4.89
12-Jun-1967,3.5,4.94
13-Jun-1967,3.55,4.95
14-Jun-1967,3.61,5.02
15-Jun-1967,3.59,5.02
16-Jun-1967,3.61,5.07
19-Jun-1967,3.58,5.07
20-Jun-1967,3.55,5.14
21-Jun-1967,3.49,5.14
22-Jun-1967,3.38,5.13
23-Jun-1967,3.33,5.14
26-Jun-1967,3.44,5.16
27-Jun-1967,3.67,5.21
28-Jun-1967,3.76,5.18
29-Jun-1967,3.88,5.2
30-Jun-1967,4,5.22
03-Jul-1967,4.1,5.22
04-Jul-1967,4.1,5.22
05-Jul-1967,4.29,5.17
06-Jul-1967,4.21,5.11
07-Jul-1967,4.21,5.15
10-Jul-1967,4.18,5.16
11-Jul-1967,4.22,5.09
12-Jul-1967,4.18,5.06
13-Jul-1967,4.16,5.08
14-Jul-1967,4.18,5.08
17-Jul-1967,4.17,5.09
18-Jul-1967,4.2,5.16
19-Jul-1967,4.19,5.18
20-Jul-1967,4.21,5.2
21-Jul-1967,4.22,5.2
24-Jul-1967,4.35,5.23
25-Jul-1967,4.32,5.23
26-Jul-1967,4.28,5.23
27-Jul-1967,4.17,5.2
28-Jul-1967,4.15,5.18
31-Jul-1967,4.12,5.16
01-Aug-1967,4.16,5.18
02-Aug-1967,4.18,5.21
03-Aug-1967,4.15,5.2
04-Aug-1967,4.19,5.26
07-Aug-1967,4.15,5.3
08-Aug-1967,4.2,5.28
09-Aug-1967,4.18,5.27
10-Aug-1967,4.17,5.28
11-Aug-1967,4.17,5.29
14-Aug-1967,4.16,5.29
15-Aug-1967,4.2,5.29
16-Aug-1967,4.21,5.28
17-Aug-1967,4.21,5.28
18-Aug-1967,4.25,5.28
21-Aug-1967,4.29,5.3
22-Aug-1967,4.36,5.3
23-Aug-1967,4.39,5.31
24-Aug-1967,4.37,5.31
25-Aug-1967,4.4,5.32
28-Aug-1967,4.45,5.29
29-Aug-1967,4.45,5.27
30-Aug-1967,4.44,5.28
31-Aug-1967,4.38,5.27
01-Sep-1967,4.34,5.25
04-Sep-1967,4.34,5.25
05-Sep-1967,4.29,5.22
06-Sep-1967,4.31,5.2
07-Sep-1967,4.3,5.2
08-Sep-1967,4.31,5.26
11-Sep-1967,4.34,5.28
12-Sep-1967,4.37,5.29
13-Sep-1967,4.36,5.27
14-Sep-1967,4.39,5.28
15-Sep-1967,4.4,5.29
18-Sep-1967,4.47,5.3
19-Sep-1967,4.5,5.35
20-Sep-1967,4.57,5.34
21-Sep-1967,4.58,5.36
22-Sep-1967,4.6,5.36
25-Sep-1967,4.59,5.38
26-Sep-1967,4.54,5.37
27-Sep-1967,4.44,5.37
28-Sep-1967,4.4,5.36
29-Sep-1967,4.39,5.31
02-Oct-1967,4.4,5.35
03-Oct-1967,4.52,5.35
04-Oct-1967,4.54,5.37
05-Oct-1967,4.51,5.37
06-Oct-1967,4.5,5.37
09-Oct-1967,4.52,5.39
10-Oct-1967,4.54,5.42
11-Oct-1967,4.6,5.42
12-Oct-1967,4.6,5.42
13-Oct-1967,4.61,5.45
16-Oct-1967,4.64,5.47
17-Oct-1967,4.67,5.49
18-Oct-1967,4.62,5.52
19-Oct-1967,4.57,5.53
20-Oct-1967,4.58,5.52
23-Oct-1967,4.58,5.56
24-Oct-1967,4.57,5.56
25-Oct-1967,4.58,5.57
26-Oct-1967,4.54,5.58
27-Oct-1967,4.53,5.57
30-Oct-1967,4.53,5.6
31-Oct-1967,4.56,5.64
01-Nov-1967,4.58,5.7
02-Nov-1967,4.57,5.71
03-Nov-1967,4.61,5.75
06-Nov-1967,4.64,5.77
07-Nov-1967,4.64,5.77
08-Nov-1967,4.66,5.74
09-Nov-1967,4.63,5.78
10-Nov-1967,4.61,5.83
13-Nov-1967,4.62,5.87
14-Nov-1967,4.64,5.81
15-Nov-1967,4.63,5.78
16-Nov-1967,4.6,5.72
17-Nov-1967,4.67,5.75
20-Nov-1967,4.9,5.85
21-Nov-1967,4.87,5.71
22-Nov-1967,4.77,5.7
23-Nov-1967,4.77,5.7
24-Nov-1967,4.91,5.78
27-Nov-1967,4.9,5.76
28-Nov-1967,4.88,5.65
29-Nov-1967,4.9,5.67
30-Nov-1967,4.95,5.74
01-Dec-1967,5.01,5.78
04-Dec-1967,4.92,5.76
05-Dec-1967,4.96,5.74
06-Dec-1967,4.9,5.69
07-Dec-1967,4.91,5.71
08-Dec-1967,4.89,5.72
11-Dec-1967,4.9,5.74
12-Dec-1967,4.95,5.75
13-Dec-1967,4.96,5.71
14-Dec-1967,4.98,5.7
15-Dec-1967,5.07,5.71
18-Dec-1967,5.05,5.68
19-Dec-1967,5.02,5.66
20-Dec-1967,4.97,5.62
21-Dec-1967,4.91,5.64
22-Dec-1967,4.96,5.69
25-Dec-1967,4.96,5.69
26-Dec-1967,4.98,5.64
27-Dec-1967,4.99,5.64
28-Dec-1967,5.01,5.7
29-Dec-1967,5.04,5.7
01-Jan-1968,5.04,5.7
02-Jan-1968,5.04,5.63
03-Jan-1968,5.04,5.63
04-Jan-1968,4.99,5.51
05-Jan-1968,4.96,5.48
08-Jan-1968,5.02,5.5
09-Jan-1968,5.1,5.52
10-Jan-1968,5.08,5.46
11-Jan-1968,5.07,5.46
12-Jan-1968,5.08,5.43
15-Jan-1968,5.02,5.49
16-Jan-1968,5.01,5.52
17-Jan-1968,4.99,5.48
18-Jan-1968,5.01,5.55
19-Jan-1968,5.07,5.59
22-Jan-1968,5.03,5.61
23-Jan-1968,5.03,5.56
24-Jan-1968,5.01,5.56
25-Jan-1968,4.91,5.52
26-Jan-1968,4.88,5.53
29-Jan-1968,4.82,5.53
30-Jan-1968,4.87,5.53
31-Jan-1968,4.88,5.54
01-Feb-1968,4.84,5.58
02-Feb-1968,4.86,5.58
05-Feb-1968,4.91,5.6
06-Feb-1968,5.02,5.61
07-Feb-1968,5.03,5.59
08-Feb-1968,5.03,5.6
09-Feb-1968,5.01,5.59
12-Feb-1968,5.01,5.59
13-Feb-1968,5.01,5.55
14-Feb-1968,5,5.54
15-Feb-1968,4.96,5.51
16-Feb-1968,4.92,5.5
19-Feb-1968,4.9,5.53
20-Feb-1968,4.97,5.54
21-Feb-1968,4.99,5.54
22-Feb-1968,4.99,5.54
23-Feb-1968,5.01,5.56
26-Feb-1968,5.04,5.58
27-Feb-1968,5.06,5.58
28-Feb-1968,5.02,5.57
29-Feb-1968,5.02,5.56
01-Mar-1968,5.01,5.56
04-Mar-1968,4.99,5.57
05-Mar-1968,5,5.59
06-Mar-1968,5.03,5.61
07-Mar-1968,5.09,5.67
08-Mar-1968,5.09,5.75
11-Mar-1968,5.09,5.75
12-Mar-1968,5.14,5.79
13-Mar-1968,5.25,5.86
14-Mar-1968,5.45,5.95
15-Mar-1968,5.37,5.84
18-Mar-1968,5.26,5.76
19-Mar-1968,5.31,5.77
20-Mar-1968,5.26,5.73
21-Mar-1968,5.25,5.76
22-Mar-1968,5.19,5.74
25-Mar-1968,5.15,5.74
26-Mar-1968,5.1,5.78
27-Mar-1968,5.13,5.78
28-Mar-1968,5.15,5.78
29-Mar-1968,5.17,5.76
01-Apr-1968,5.13,5.64
02-Apr-1968,5.19,5.62
03-Apr-1968,5.19,5.49
04-Apr-1968,5.27,5.52
05-Apr-1968,5.24,5.52
08-Apr-1968,5.26,5.54
09-Apr-1968,5.26,5.54
10-Apr-1968,5.34,5.53
11-Apr-1968,5.44,5.54
12-Apr-1968,5.44,5.54
15-Apr-1968,5.41,5.6
16-Apr-1968,5.37,5.62
17-Apr-1968,5.33,5.62
18-Apr-1968,5.34,5.64
19-Apr-1968,5.53,5.76
22-Apr-1968,5.51,5.78
23-Apr-1968,5.49,5.73
24-Apr-1968,5.5,5.72
25-Apr-1968,5.5,5.72
26-Apr-1968,5.51,5.71
29-Apr-1968,5.48,5.73
30-Apr-1968,5.51,5.74
01-May-1968,5.48,5.73
02-May-1968,5.48,5.76
03-May-1968,5.54,5.8
06-May-1968,5.48,5.78
07-May-1968,5.52,5.79
08-May-1968,5.53,5.8
09-May-1968,5.55,5.79
10-May-1968,5.55,5.79
13-May-1968,5.53,5.79
14-May-1968,5.6,5.82
15-May-1968,5.67,5.85
16-May-1968,5.78,5.9
17-May-1968,5.8,5.92
20-May-1968,5.82,5.96
21-May-1968,5.92,6.02
22-May-1968,5.86,6.02
23-May-1968,5.8,5.98
24-May-1968,5.72,5.96
27-May-1968,5.67,5.92
