Time,SP500,SP500futures
19-Feb-2002,6.98780410909847,6.98818252809475
20-Feb-2002,7.00122738875207,7.00397413672268
21-Feb-2002,6.98559551776998,6.98378996525813
22-Feb-2002,6.99378614426057,6.99553719236567
25-Feb-2002,7.01160169757329,7.01166474237265
26-Feb-2002,7.0115565842029,7.01031186730723
27-Feb-2002,7.01201620381149,7.01346573340425
28-Feb-2002,7.00916498244932,7.00940893270864
01-Mar-2002,7.03154691920904,7.03218285735719
04-Mar-2002,7.05085075980843,7.04903780381603
05-Mar-2002,7.04415506694954,7.04664727784876
06-Mar-2002,7.0585603857586,7.05832813746151
07-Mar-2002,7.05405237629086,7.05552852327157
08-Mar-2002,7.05988396653154,7.05940282859128
11-Mar-2002,7.06327074991532,7.06154875216155
12-Mar-2002,7.06097405843938,7.06197738482992
13-Mar-2002,7.05106740416796,7.05142262879455
14-Mar-2002,7.05015724559848,7.05012252026906
15-Mar-2002,7.06147160792128,7.05496765866252
18-Mar-2002,7.06094839963877,7.06240583385105
19-Mar-2002,7.06500689365172,7.0683849249071
20-Mar-2002,7.04912460360862,7.04947183160062
21-Mar-2002,7.05063406850395,7.04990567108682
22-Mar-2002,7.04638610449444,7.04708234420324
25-Mar-2002,7.03162640676153,7.03504850463951
26-Mar-2002,7.03745809319461,7.04053639021596
27-Mar-2002,7.04279299802716,7.04315991598834
28-Mar-2002,7.04524508984648,7.04686483468634
01-Apr-2002,7.04450402449672,7.04272313939262
02-Apr-2002,7.03593739847237,7.03702761468628
03-Apr-2002,7.02589382832493,7.03019412617471
04-Apr-2002,7.02672868675332,7.02620475918168
05-Apr-2002,7.02351848059088,7.02598266034679
08-Apr-2002,7.02579609385505,7.02775807137683
09-Apr-2002,7.0191177906717,7.02153029324098
10-Apr-2002,7.03038872878231,7.03174125876313
11-Apr-2002,7.00641433684766,7.00669522683704
12-Apr-2002,7.01302479950003,7.01391547481053
15-Apr-2002,7.005381002209,7.00692165047664
16-Apr-2002,7.02852938802634,7.02975164829139
17-Apr-2002,7.02648892577566,7.028201432058
18-Apr-2002,7.02506706672978,7.02375895473844
19-Apr-2002,7.0256894534387,7.02709266157076
22-Apr-2002,7.01015838621553,7.01053747362516
23-Apr-2002,7.00393777003054,7.00601564814966
24-Apr-2002,6.99680958152759,6.99553719236567
25-Apr-2002,6.99528983409022,6.99622392696975
26-Apr-2002,6.98130304410634,6.97728134163075
29-Apr-2002,6.97115247812197,6.97073007814353
30-Apr-2002,6.98186043484618,6.98216677649595
01-May-2002,6.99067994765989,6.9925558806746
02-May-2002,6.98892970817107,6.98887433026693
03-May-2002,6.97861445823282,6.9782137426307
06-May-2002,6.95908511450205,6.95821072247063
07-May-2002,6.95605960134002,6.95416165179629
08-May-2002,6.99287735035736,6.99071679969648
09-May-2002,6.97822307157134,6.97914527506881
10-May-2002,6.9612865577135,6.96034772910131
13-May-2002,6.97966660935531,6.98054094870778
14-May-2002,7.00058969570354,7.00170089182467
15-May-2002,6.99491409560201,6.99805291696292
16-May-2002,7.00145505368906,7.00215595440362
17-May-2002,7.0090384630092,7.00782683270635
20-May-2002,6.99565626473586,6.99713884011682
21-May-2002,6.984605207464,6.98749024700099
22-May-2002,6.99027493494643,6.98933526597456
23-May-2002,7.00040734367204,7.00033446027523
24-May-2002,6.9882470667272,6.98702845987664
28-May-2002,6.9796572938717,6.98147031680442
29-May-2002,6.97322464862078,6.97330890972158
30-May-2002,6.97041081028156,6.97143405564532
31-May-2002,6.97273746574806,6.97307474510278
03-Jun-2002,6.94762967651415,6.94582147978859
04-Jun-2002,6.94763917698742,6.94841726070103
05-Jun-2002,6.95645022338022,6.95702152028506
06-Jun-2002,6.93648852112523,6.93682852646784
07-Jun-2002,6.93491317124747,6.93561360711053
10-Jun-2002,6.93803226016464,6.93925394604151
11-Jun-2002,6.92126360532895,6.92190470208656
12-Jun-2002,6.92781278555854,6.92780297428591
13-Jun-2002,6.91726986936966,6.91844790852088
14-Jun-2002,6.91499899977366,6.91671502035361
17-Jun-2002,6.94328654448587,6.94263968083564
18-Jun-2002,6.94422221840165,6.95105420337728
19-Jun-2002,6.92754809250467,6.92706759001451
20-Jun-2002,6.91402555763301,6.91473089271856
21-Jun-2002,6.89683589389755,6.89904747587156
24-Jun-2002,6.9004486212537,6.90475076996184
25-Jun-2002,6.88360603411578,6.88192451894762
26-Jun-2002,6.88092867076692,6.88218102786271
27-Jun-2002,6.89835121404857,6.89972310728487
28-Jun-2002,6.89752311548788,6.89770494312864
01-Jul-2002,6.87590337430971,6.87678047468271
02-Jul-2002,6.85444946293599,6.85382693695658
03-Jul-2002,6.86065317873076,6.85987719873767
05-Jul-2002,6.89672469415469,6.89871453432999
08-Jul-2002,6.88446616053294,6.88576526109052
09-Jul-2002,6.8594365215331,6.86066367144829
10-Jul-2002,6.82488437765323,6.82328612235569
11-Jul-2002,6.83235261754136,6.83195356556585
12-Jul-2002,6.82588341567297,6.82138006323539
15-Jul-2002,6.82212112736394,6.82491700067313
16-Jul-2002,6.80343866493605,6.80599937002775
17-Jul-2002,6.80908343089728,6.80793494369993
18-Jul-2002,6.78169306304979,6.77479515172591
19-Jul-2002,6.74258578100575,6.73815249459596
22-Jul-2002,6.70912136742223,6.70899941572476
23-Jul-2002,6.68173260196033,6.68054095329745
24-Jul-2002,6.73747690269105,6.73815249459596
25-Jul-2002,6.73182921893059,6.72952534009144
26-Jul-2002,6.74857198828573,6.749638410885
29-Jul-2002,6.80123856407237,6.79542609400822
30-Jul-2002,6.80547892352015,6.80848727732347
31-Jul-2002,6.81522323109325,6.81509159411872
01-Aug-2002,6.78520335988042,6.78445706263764
02-Aug-2002,6.76185049643787,6.76272950693188
05-Aug-2002,6.72695253940116,6.72623340235875
06-Aug-2002,6.75643227234948,6.75809450442773
07-Aug-2002,6.77624472309093,6.77536609093639
08-Aug-2002,6.80844312615556,6.80876332977519
09-Aug-2002,6.81194899263731,6.81096901029445
12-Aug-2002,6.80660808369991,6.80516869020704
13-Aug-2002,6.7846946158676,6.78587009099201
14-Aug-2002,6.82396053580184,6.82219739062049
15-Aug-2002,6.83545336722673,6.83572207608231
16-Aug-2002,6.83386115165429,6.8330317327862
19-Aug-2002,6.85719856798726,6.85540879860993
20-Aug-2002,6.84314208092298,6.84561388244429
21-Aug-2002,6.85578805755677,6.85882760535871
22-Aug-2002,6.86974184924886,6.86797440897029
23-Aug-2002,6.84679433467813,6.84694313958538
26-Aug-2002,6.85430177090694,6.85382693695658
27-Aug-2002,6.8403540048747,6.84214952188414
28-Aug-2002,6.82205576294471,6.82056206727976
29-Aug-2002,6.82197948888599,6.82001636467413
30-Aug-2002,6.82009278860964,6.82001636467413
03-Sep-2002,6.77766939519748,6.77736181504854
04-Sep-2002,6.79503443578168,6.7909405243903
05-Sep-2002,6.77895555888964,6.78360828623925
06-Sep-2002,6.79561626669348,6.79626490294877
09-Sep-2002,6.80567828001168,6.80295016461601
10-Sep-2002,6.81298297319764,6.81454289725996
11-Sep-2002,6.81284003438064,6.80903930604298
12-Sep-2002,6.78774348110439,6.79037841082856
13-Sep-2002,6.79100795454168,6.79234442747081
16-Sep-2002,6.79245662768567,6.7945865808765
17-Sep-2002,6.77253104860168,6.77136265407658
18-Sep-2002,6.76787235458895,6.76128337508188
19-Sep-2002,6.73734649095232,6.73548305804118
20-Sep-2002,6.73979807708589,6.74080300731767
23-Sep-2002,6.72587363981023,6.72683274310189
24-Sep-2002,6.70843808467945,6.7102185563817
25-Sep-2002,6.73299701583851,6.73488888095894
26-Sep-2002,6.75104300173051,6.75051650255565
27-Sep-2002,6.71825198916864,6.7156863707333
30-Sep-2002,6.70353164809104,6.70318811324086
01-Oct-2002,6.74277446624102,6.74993119378857
02-Oct-2002,6.71890442021304,6.72202792905335
03-Oct-2002,6.7080230465813,6.70991391053015
04-Oct-2002,6.68533648621699,6.69177352069555
07-Oct-2002,6.66604037901199,6.67013240640309
08-Oct-2002,6.68279756807508,6.68586094706836
09-Oct-2002,6.65513143521941,6.65640513577775
10-Oct-2002,6.68949974059432,6.68773185500417
11-Oct-2002,6.7278148933486,6.73161458126326
14-Oct-2002,6.73511471221791,6.73518601363086
15-Oct-2002,6.78136407159893,6.7830420348085
16-Oct-2002,6.75695566804637,6.75954525181695
17-Oct-2002,6.77901241673818,6.77878489768518
18-Oct-2002,6.78489815877935,6.78360828623925
21-Oct-2002,6.80208357157585,6.80100490903526
22-Oct-2002,6.79140119151782,6.79290543730319
23-Oct-2002,6.79809666750763,6.80044842599363
24-Oct-2002,6.78275878880745,6.78048992793626
25-Oct-2002,6.79978026405332,6.80100490903526
28-Oct-2002,6.79147983383988,6.793185824239
29-Oct-2002,6.78236213678033,6.78162500183792
30-Oct-2002,6.79201892219893,6.7909405243903
31-Oct-2002,6.78644604483893,6.78615245722289
01-Nov-2002,6.80346088592471,6.80072670622361
04-Nov-2002,6.81162974046322,6.81069356613901
05-Nov-2002,6.81935022036018,6.81783057145415
06-Nov-2002,6.82845230846892,6.83060421979372
07-Nov-2002,6.80533490797105,6.80516869020704
08-Nov-2002,6.79653316210102,6.79290543730319
11-Nov-2002,6.77558296467786,6.77736181504854
12-Nov-2002,6.78326858744994,6.78530511922557
13-Nov-2002,6.78279281542401,6.78643474374558
14-Nov-2002,6.80712801048206,6.80516869020704
15-Nov-2002,6.81325778755713,6.81234509417748
18-Nov-2002,6.80279466668564,6.80239476332431
19-Nov-2002,6.79876595381873,6.8001700683022
20-Nov-2002,6.81799469802841,6.82301405052705
21-Nov-2002,6.83921945660376,6.84108114571414
22-Nov-2002,6.83577579629437,6.83383959603197
25-Nov-2002,6.83826585030249,6.83491573280518
26-Nov-2002,6.81707536075257,6.81509159411872
27-Nov-2002,6.84467701914388,6.84374994900622
29-Nov-2002,6.84194661608926,6.84161547647759
02-Dec-2002,6.84004376014071,6.84081387322826
03-Dec-2002,6.82518855532517,6.82844147226241
04-Dec-2002,6.82173978811508,6.82328612235569
05-Dec-2002,6.80964617263482,6.81179488783623
06-Dec-2002,6.81589212933719,6.81755701106399
09-Dec-2002,6.79346613258001,6.79065950710589
10-Dec-2002,6.80732703741538,6.80461452006262
11-Dec-2002,6.80789076813856,6.8048916435229
12-Dec-2002,6.80414879854915,6.80461452006262
13-Dec-2002,6.79063699982618,6.78840852134957
16-Dec-2002,6.8138840897341,6.81371928705554
17-Dec-2002,6.80571146808423,6.80544566015757
18-Dec-2002,6.79247909292602,6.79374636237027
19-Dec-2002,6.78473982808559,6.78671695060508
20-Dec-2002,6.79767253111565,6.79246787664077
23-Dec-2002,6.79947941225956,6.7990558620588
24-Dec-2002,6.79399286714938,6.79290543730319
26-Dec-2002,6.79083933691643,6.79206380448595
27-Dec-2002,6.77468095217283,6.77050268555576
30-Dec-2002,6.77922850234975,6.77707695534002
31-Dec-2002,6.77971734905161,6.77878489768518
02-Jan-2003,6.81237812883535,6.81069356613901
03-Jan-2003,6.8118939770379,6.8134445995109
06-Jan-2003,6.8341195137827,6.83141404572541
07-Jan-2003,6.82755338438904,6.82844147226241
08-Jan-2003,6.81336766578234,6.8134445995109
09-Jan-2003,6.83256827087846,6.82952343071256
10-Jan-2003,6.83256827087846,6.83141404572541
13-Jan-2003,6.83115498356945,6.83141404572541
14-Jan-2003,6.8369679122799,6.83437780917736
15-Jan-2003,6.82243698174195,6.82546003625531
16-Jan-2003,6.81848678498297,6.82056206727976
17-Jan-2003,6.80437062003318,6.80572255341699
21-Jan-2003,6.78854371784392,6.78953464759471
22-Jan-2003,6.77805651530051,6.77707695534002
23-Jan-2003,6.78822825383475,6.78332520060396
24-Jan-2003,6.75855900048163,6.75722304467759
27-Jan-2003,6.74226721655671,6.74199581048716
28-Jan-2003,6.7552332465218,6.75051650255565
29-Jan-2003,6.76198933133539,6.75780410221863
30-Jan-2003,6.7388749645943,6.73340189183736
31-Jan-2003,6.75191986144762,6.75080902851941
03-Feb-2003,6.75730442119788,6.75518668033753
04-Feb-2003,6.7431164711881,6.74435360704069
05-Feb-2003,6.73766662658121,6.73874473624785
06-Feb-2003,6.73119711071178,6.73399695284867
07-Feb-2003,6.72105213945903,6.72202792905335
10-Feb-2003,6.72859269258311,6.7286286130847
11-Feb-2003,6.7204613950334,6.72112445060008
12-Feb-2003,6.7076932785609,6.70533305048118
13-Feb-2003,6.70609186260226,6.70808408385307
14-Feb-2003,6.72729999761233,6.72982407048948
18-Feb-2003,6.74661185363287,6.74699950010274
19-Feb-2003,6.73949046759416,6.74140549169788
20-Feb-2003,6.7299435089956,6.73191268828589
21-Feb-2003,6.7430810673551,6.74199581048716
24-Feb-2003,6.72452933375222,6.7244332218546
25-Feb-2003,6.73169806853541,6.7331042284924
26-Feb-2003,6.71846951388591,6.71871117642736
27-Feb-2003,6.73015857725986,6.73131638534634
28-Feb-2003,6.73477003169754,6.73459165997295
03-Mar-2003,6.72720415165265,6.72803034803545
04-Mar-2003,6.71172821736646,6.71204448506917
05-Mar-2003,6.72124493264584,6.7208231096305
06-Mar-2003,6.71186201296456,6.71143621254433
07-Mar-2003,6.72008747443975,6.71961683686662
10-Mar-2003,6.69391826221981,6.69425260470461
11-Mar-2003,6.68552378661569,6.68492417884997
12-Mar-2003,6.6898355621551,6.69177352069555
13-Mar-2003,6.72371227013946,6.72533371718785
14-Mar-2003,6.72535774330186,6.72653311763148
17-Mar-2003,6.76017129877763,6.75925527066369
18-Mar-2003,6.76440441793587,6.76532728584986
19-Mar-2003,6.77310328157168,6.77250812957411
20-Mar-2003,6.77498928822,6.7750806620776
21-Mar-2003,6.79770598594549,6.78802534935701
24-Mar-2003,6.76183891393985,6.76099389758673
25-Mar-2003,6.77392668791282,6.77107608006688
26-Mar-2003,6.76843575252662,6.76619171466035
27-Mar-2003,6.76679063665325,6.76561551182101
28-Mar-2003,6.76099389758673,6.76041469108343
31-Mar-2003,6.74309286916503,6.74170069465205
01-Apr-2003,6.75516336032188,6.75314616075472
02-Apr-2003,6.78094413936061,6.77679201446332
03-Apr-2003,6.77587967136015,6.77222188368694
04-Apr-2003,6.77861420735049,6.77821590762715
07-Apr-2003,6.77984235089862,6.77650699237218
08-Apr-2003,6.77797681017825,6.77793129114594
09-Apr-2003,6.76387334960418,6.76475058456513
10-Apr-2003,6.77030767600636,6.77050268555576
11-Apr-2003,6.76653726324649,6.76647969162418
14-Apr-2003,6.7858474756558,6.78671695060508
15-Apr-2003,6.79213115893945,6.79542609400822
16-Apr-2003,6.77981959882981,6.77850044312487
17-Apr-2003,6.79523588515043,6.79262497172851
21-Apr-2003,6.79347735449014,6.7945865808765
22-Apr-2003,6.81494895640942,6.81289499795818
23-Apr-2003,6.82330790666683,6.82165257992873
24-Apr-2003,6.81501478700017,6.81316983649227
25-Apr-2003,6.80107166396982,6.80072670622361
28-Apr-2003,6.81874921611052,6.81728337581806
29-Apr-2003,6.82202311290778,6.82001636467413
30-Apr-2003,6.82102020890714,6.82001636467413
01-May-2003,6.82034380887502,6.81892406527552
02-May-2003,6.83527062223104,6.83249279448159
05-May-2003,6.83146799785875,6.8311441766103
06-May-2003,6.83989392601515,6.84027911385722
07-May-2003,6.83477589511762,6.8346468071615
08-May-2003,6.82466712698039,6.82491700067313
09-May-2003,6.83884451805259,6.83760101905893
12-May-2003,6.85130130696478,6.85039096159257
13-May-2003,6.84832368247791,6.84880113613847
14-May-2003,6.84511365519667,6.84614579735045
15-May-2003,6.85295054565002,6.85250680475166
16-May-2003,6.8504438995612,6.85039096159257
19-May-2003,6.82521029823297,6.82708737591468
20-May-2003,6.82408012696353,6.82355812018138
21-May-2003,6.8280841505145,6.82654522355659
22-May-2003,6.83719331461256,6.83599071275283
23-May-2003,6.83864094047551,6.83760101905893
27-May-2003,6.85801864605242,6.85593553025234
28-May-2003,6.85984569653679,6.85856503479136
29-May-2003,6.85608298120293,6.85567219911191
30-May-2003,6.87066592095698,6.87031298350627
02-Jun-2003,6.87419849545329,6.87549031839486
03-Jun-2003,6.87890302501656,6.87961297303586
04-Jun-2003,6.89389972255218,6.89390987216008
05-Jun-2003,6.89784636242138,6.89846223207054
06-Jun-2003,6.89543976338341,6.8954296292915
09-Jun-2003,6.88339085535688,6.88448665204278
10-Jun-2003,6.89247921884524,6.89441671454296
11-Jun-2003,6.90523207838717,6.90500149078552
12-Jun-2003,6.90626417784318,6.90825515402379
13-Jun-2003,6.89629990096347,6.89745238598624
16-Jun-2003,6.91843800493486,6.91820053684368
17-Jun-2003,6.91934779832914,6.91844790852088
18-Jun-2003,6.91779474150652,6.91721043775289
19-Jun-2003,6.90244119622231,6.90299396188043
20-Jun-2003,6.90343596616656,6.90931406344613
23-Jun-2003,6.88922465764325,6.88857245956536
24-Jun-2003,6.89106680989784,6.88908201371652
25-Jun-2003,6.88276562945566,6.87935580446044
26-Jun-2003,6.89347378925706,6.89111763782911
27-Jun-2003,6.88368794114176,6.88064098649057
30-Jun-2003,6.88192451894762,6.88064098649057
01-Jul-2003,6.88991712797824,6.88882726909662
02-Jul-2003,6.90148566596854,6.90073066404517
03-Jul-2003,6.89335206084548,6.89010034374342
07-Jul-2003,6.91216552254549,6.91025215918072
08-Jul-2003,6.91556473266358,6.91522729382084
09-Jul-2003,6.90996286247562,6.90875477931522
10-Jul-2003,6.89639096104024,6.89644151908186
11-Jul-2003,6.90589356206214,6.90500149078552
14-Jul-2003,6.9116078333553,6.91025215918072
15-Jul-2003,6.90817517381396,6.90875477931522
16-Jul-2003,6.90182777297786,6.90274273715859
17-Jul-2003,6.88931630109333,6.88831758508966
18-Jul-2003,6.90105287496954,6.89820986613861
21-Jul-2003,6.88632731930861,6.88550967003482
22-Jul-2003,6.89579401240236,6.89441671454296
23-Jul-2003,6.89629990096347,6.89517649677528
24-Jul-2003,6.88918386894682,6.88780764117244
25-Jul-2003,6.90643440000547,6.90449998626146
28-Jul-2003,6.90426922976715,6.90173720665657
29-Jul-2003,6.89697743512451,6.89669433162271
30-Jul-2003,6.89516636001504,6.89416332546267
31-Jul-2003,6.89801802340682,6.89694708026553
01-Aug-2003,6.88770564566248,6.8870422373846
04-Aug-2003,6.89042599758268,6.88780764117244
05-Aug-2003,6.87260469448618,6.86641231544775
06-Aug-2003,6.87428123970311,6.87212810133899
07-Aug-2003,6.88153449420622,6.88192451894762
08-Aug-2003,6.88509038685138,6.88550967003482
11-Aug-2003,6.88815445886152,6.88882726909662
12-Aug-2003,6.89805839176942,6.89770494312864
13-Aug-2003,6.89165641386303,6.89238780185102
14-Aug-2003,6.89821997209461,6.8954296292915
15-Aug-2003,6.89838146474133,6.89820986613861
18-Aug-2003,6.90749523517368,6.90650449708048
19-Aug-2003,6.91010249810675,6.91075078796194
20-Aug-2003,6.90805522199473,6.90675477864855
21-Aug-2003,6.9110199640937,6.90975328164481
22-Aug-2003,6.90079108316653,6.90022701256135
25-Aug-2003,6.90144543572535,6.90148566596854
26-Aug-2003,6.9044799007826,6.90324512350425
27-Aug-2003,6.90454009380929,6.90349622206175
28-Aug-2003,6.91059128072488,6.90900449838257
29-Aug-2003,6.91573337913756,6.91547540199728
02-Sep-2003,6.92950697619514,6.92951677076365
03-Sep-2003,6.93368616849354,6.93439720992856
04-Sep-2003,6.93534123449896,6.93561360711053
05-Sep-2003,6.92891973836784,6.92976135924475
08-Sep-2003,6.93890506251431,6.93779940033051
09-Sep-2003,6.93066091343869,6.93147180559945
10-Sep-2003,6.91861606949852,6.92116496589205
11-Sep-2003,6.92404191181945,6.92436654478733
12-Sep-2003,6.92621387111463,6.92559519711047
15-Sep-2003,6.92245667986422,6.92215115926587
16-Sep-2003,6.93665361656296,6.93682852646784
17-Sep-2003,6.93339375727121,6.93464060776352
18-Sep-2003,6.94657202208897,6.94625457813275
19-Sep-2003,6.94341200347378,6.94659130276734
22-Sep-2003,6.93031880423471,6.92878264617421
23-Sep-2003,6.9363719181099,6.93293557751244
24-Sep-2003,6.91709156491266,6.91497912407146
25-Sep-2003,6.9110199640937,6.90550274392884
26-Sep-2003,6.904600283213,6.90224009829403
29-Sep-2003,6.91431374216825,6.91199627323939
30-Sep-2003,6.9037171075317,6.90173720665657
01-Oct-2003,6.92581125530063,6.9241206330684
02-Oct-2003,6.92779316291703,6.92706759001451
03-Oct-2003,6.93716841624612,6.93585670909301
06-Oct-2003,6.94152846588608,6.94070637912182
07-Oct-2003,6.94625457813275,6.94432825921298
08-Oct-2003,6.94097729452543,6.94215670569947
09-Oct-2003,6.94575407281907,6.94553264331617
10-Oct-2003,6.94510892236028,6.94745664583369
13-Oct-2003,6.95210701359382,6.95129358099662
14-Oct-2003,6.95605006332839,6.95416165179629
15-Oct-2003,6.95345496778642,6.95129358099662
16-Oct-2003,6.95661205617097,6.9558309022137
17-Oct-2003,6.9463218801739,6.94481018693315
20-Oct-2003,6.95146594909874,6.95201137023667
21-Oct-2003,6.95275735262579,6.95033572651726
22-Oct-2003,6.93766352016278,6.93779940033051
23-Oct-2003,6.9409676125349,6.93585670909301
24-Oct-2003,6.93625530149672,6.93731408122368
27-Oct-2003,6.9384105720908,6.93804197158701
28-Oct-2003,6.95348365494392,6.95153290132802
29-Oct-2003,6.95474380689347,6.95296762180369
30-Oct-2003,6.95362684628348,6.95511585034197
31-Oct-2003,6.95722136799623,6.95606913926069
03-Nov-2003,6.96509925004972,6.96058489262667
04-Nov-2003,6.95963590085913,6.95868600765068
05-Nov-2003,6.95826782471476,6.95987323324424
06-Nov-2003,6.96418291659239,6.96460809057492
07-Nov-2003,6.95959788542019,6.95702152028506
10-Nov-2003,6.9537892531089,6.95296762180369
11-Nov-2003,6.95327337768403,6.95248961032231
12-Nov-2003,6.96463645956316,6.96318998587024
13-Nov-2003,6.9645230931035,6.96413561241824
14-Nov-2003,6.95687869809216,6.9555926083963
17-Nov-2003,6.95046030428659,6.95033572651726
18-Nov-2003,6.9413351354528,6.93998042627687
19-Nov-2003,6.94931934146185,6.94793706861497
20-Nov-2003,6.94085152969002,6.93925394604151
21-Nov-2003,6.94242722852516,6.9433637064495
24-Nov-2003,6.95852439421179,6.95606913926069
25-Nov-2003,6.96024337356158,6.95963590085913
26-Nov-2003,6.96456080650948,6.9629534394469
28-Nov-2003,6.96432458416498,6.96389928960018
01-Dec-2003,6.975526066028,6.97447891102505
02-Dec-2003,6.97225004447494,6.97260625130175
03-Dec-2003,6.97047650609075,6.97073007814353
04-Dec-2003,6.97515218385829,6.97494652852246
05-Dec-2003,6.96743828114331,6.96814457899492
08-Dec-2003,6.97475955358698,6.97447891102505
09-Dec-2003,6.9661940349453,6.96649577400474
10-Dec-2003,6.96512760510789,6.96673148408243
11-Dec-2003,6.97654409325083,6.97751452339699
12-Dec-2003,6.97927563435565,6.97914527506881
15-Dec-2003,6.97358050851779,6.97424502025097
16-Dec-2003,6.98019686813345,6.98007594056176
17-Dec-2003,6.9814517193254,6.9823988219779
18-Dec-2003,6.99318044810898,6.99416230672288
19-Dec-2003,6.99270289237589,6.99540894965701
22-Dec-2003,6.99662653790193,6.99645273374342
23-Dec-2003,6.99944073376449,6.99713884011682
24-Dec-2003,6.9976325810325,6.99668148817654
26-Dec-2003,6.99932211119506,6.99713884011682
29-Dec-2003,7.01164669804581,7.0100862100796
30-Dec-2003,7.01179093089544,7.0100862100796
31-Dec-2003,7.01384356934769,7.01256564333448
02-Jan-2004,7.01074496845124,7.01121398735037
05-Jan-2004,7.02306411945152,7.02108396428914
06-Jan-2004,7.02435543219774,7.02286808608264
07-Jan-2004,7.02671979952141,7.02598266034679
08-Jan-2004,7.0316706237597,7.02953033590806
09-Jan-2004,7.02274328774307,7.02108396428914
12-Jan-2004,7.027518557108,7.02842303870711
13-Jan-2004,7.02217263129754,7.02219941337301
14-Jan-2004,7.03043300053955,7.03107849501414
15-Jan-2004,7.03178547068329,7.03284488982096
16-Jan-2004,7.03863436885936,7.03702761468628
20-Jan-2004,7.0377040291002,7.03658815082511
21-Jan-2004,7.04544550727366,7.04403289727469
22-Jan-2004,7.04223367143574,7.04228617193974
23-Jan-2004,7.04014230994956,7.03900281559181
26-Jan-2004,7.0521759136487,7.0512060613871
27-Jan-2004,7.04232992010865,7.04097412276836
28-Jan-2004,7.02862685573691,7.02930897453471
29-Jan-2004,7.03360346812077,7.03019412617471
30-Jan-2004,7.03097241645983,7.02997291170639
02-Feb-2004,7.03461698738028,7.0339473042199
03-Feb-2004,7.0352950329106,7.03262426102801
04-Feb-2004,7.02688853157412,7.02464903045364
05-Feb-2004,7.02872431483452,7.0268707598723
06-Feb-2004,7.0412016767447,7.03790596344718
09-Feb-2004,7.03861691259445,7.03878354138854
10-Feb-2004,7.0436314545782,7.04163036253816
11-Feb-2004,7.05424239140424,7.05207204975038
12-Feb-2004,7.04935030978885,7.04838640872188
13-Feb-2004,7.04386714095497,7.04381472338923
17-Feb-2004,7.05357707547086,7.05315348167149
18-Feb-2004,7.04909853216521,7.04860358756952
19-Feb-2004,7.04495747757197,7.04512305327494
20-Feb-2004,7.04238230805278,7.04206761658973
23-Feb-2004,7.03965157681746,7.03878354138854
24-Feb-2004,7.03798494715844,7.03746688550379
25-Feb-2004,7.04199770726088,7.04141166379481
26-Feb-2004,7.04308133997556,7.04163036253816
27-Feb-2004,7.04310746133751,7.04272313939262
01-Mar-2004,7.05269507225132,7.05228842971444
02-Mar-2004,7.04673428537768,7.04664727784876
03-Mar-2004,7.04841249786896,7.04816918269735
04-Mar-2004,7.05174305817916,7.0512060613871
05-Mar-2004,7.05346470431323,7.05423374536086
08-Mar-2004,7.04507942713266,7.04228617193974
09-Mar-2004,7.03929214536094,7.03834484868574
10-Mar-2004,7.02455117424239,7.02130715366625
11-Mar-2004,7.00921020383961,7.0080530002975
12-Mar-2004,7.02159271521058,7.02041409712108
15-Mar-2004,7.0071389598947,7.00873119632214
16-Mar-2004,7.01274568205675,7.01346573340425
17-Mar-2004,7.02442658578583,7.02442658578583
18-Mar-2004,7.0231532022959,7.02487142565082
19-Mar-2004,7.01191710259563,7.0212446656617
22-Mar-2004,6.99887489425943,6.99691019029303
23-Mar-2004,6.99755023330654,6.99507910715381
24-Mar-2004,6.99515237457278,6.99530817599
25-Mar-2004,7.01138524500234,7.00850518208228
26-Mar-2004,7.01036607071184,7.00850518208228
29-Mar-2004,7.02328686736548,7.02264524485609
30-Mar-2004,7.02731451403978,7.02642680869964
31-Mar-2004,7.02661325756918,7.02553831463852
01-Apr-2004,7.03189146302961,7.03306546994758
02-Apr-2004,7.04037005326539,7.04053639021596
05-Apr-2004,7.04801270380298,7.0459943232059
06-Apr-2004,7.04591596960292,7.04294155153721
07-Apr-2004,7.03924837105779,7.04075528044338
08-Apr-2004,7.03818682479211,7.03834484868574
12-Apr-2004,7.04333453043667,7.04228617193974
13-Apr-2004,7.02947716140888,7.02842303870711
14-Apr-2004,7.02835216892358,7.02975164829139
15-Apr-2004,7.02894580565245,7.02553831463852
16-Apr-2004,7.03404424531205,7.0335064842877
19-Apr-2004,7.03511008847949,7.03328600142935
20-Apr-2004,7.01943083433675,7.01616115282592
21-Apr-2004,7.0247290681758,7.02331361961641
22-Apr-2004,7.03872218336583,7.03592859270512
23-Apr-2004,7.03930969768088,7.03834484868574
26-Apr-2004,7.0348548068146,7.03702761468628
27-Apr-2004,7.03712425764361,7.03702761468628
28-Apr-2004,7.02323346852021,7.02420409162538
29-Apr-2004,7.01561368581061,7.01571242048723
30-Apr-2004,7.00967994295585,7.00850518208228
03-May-2004,7.0188403689532,7.01750614294126
04-May-2004,7.02068214160493,7.01705801387259
05-May-2004,7.02244912934857,7.02286808608264
06-May-2004,7.01570343480952,7.01481435127554
07-May-2004,7.00188289710867,6.99896615903552
10-May-2004,6.99128727201293,6.98795182097641
11-May-2004,6.99892047200375,6.99599506783155
12-May-2004,7.00058969570354,7.00192844899939
13-May-2004,6.99982379298801,6.99736743767182
