Bank of England | Database,,,,
Date,"Forward exchange rate, 1 month, US$ into Sterling                          XUDLDS1","Forward exchange rate, 3 month, US$ into Sterling                          XUDLDS3","Forward exchange rate, 6 month, US$ into Sterling                          XUDLDS6","Forward exchange rate, 12 month, US$ into Sterling                          XUDLDSY"
04 Jan 16,1.469,1.4692,1.4697,1.4717
31 Dec 15,1.4821,1.4821,1.4827,1.4847
30 Dec 15,1.4834,1.4835,1.4842,1.4862
29 Dec 15,1.4798,1.4799,1.4805,1.4824
24 Dec 15,1.4926,1.4926,1.4932,1.4951
23 Dec 15,1.4873,1.4873,1.4879,1.49
22 Dec 15,1.483,1.483,1.4837,1.4856
21 Dec 15,1.4891,1.4891,1.4898,1.4917
18 Dec 15,1.4897,1.4897,1.4903,1.4921
17 Dec 15,1.4886,1.4885,1.4891,1.4908
16 Dec 15,1.5009,1.5008,1.5012,1.5026
15 Dec 15,1.5051,1.5051,1.5054,1.5068
14 Dec 15,1.5119,1.5118,1.512,1.5135
11 Dec 15,1.5213,1.5212,1.5215,1.5228
10 Dec 15,1.5165,1.5164,1.5167,1.5184
09 Dec 15,1.5184,1.5183,1.5186,1.5203
08 Dec 15,1.4986,1.4985,1.4988,1.5004
07 Dec 15,1.5073,1.5072,1.5074,1.509
04 Dec 15,1.5103,1.5101,1.5103,1.5116
03 Dec 15,1.5039,1.5038,1.504,1.5056
02 Dec 15,1.4946,1.4944,1.4947,1.4965
01 Dec 15,1.5058,1.5057,1.5059,1.5074
30 Nov 15,1.5056,1.5056,1.5058,1.5074
27 Nov 15,1.5056,1.5056,1.5058,1.5074
26 Nov 15,1.5125,1.5129,1.5131,1.5146
25 Nov 15,1.5067,1.5071,1.5073,1.5091
24 Nov 15,1.5068,1.5072,1.5076,1.5094
23 Nov 15,1.5129,1.5133,1.5137,1.5156
20 Nov 15,1.5215,1.5219,1.5222,1.524
19 Nov 15,1.5293,1.5297,1.5301,1.5318
18 Nov 15,1.5209,1.5213,1.5218,1.5237
17 Nov 15,1.5214,1.5218,1.5222,1.524
16 Nov 15,1.5195,1.5198,1.5201,1.5215
13 Nov 15,1.5193,1.5196,1.5199,1.5212
12 Nov 15,1.5191,1.5195,1.5198,1.5211
11 Nov 15,1.5198,1.5202,1.5206,1.5222
10 Nov 15,1.5107,1.5111,1.5115,1.5129
09 Nov 15,1.5105,1.511,1.5114,1.5127
06 Nov 15,1.5074,1.5076,1.5078,1.5088
05 Nov 15,1.5247,1.5247,1.5247,1.5251
04 Nov 15,1.5381,1.538,1.5377,1.5378
03 Nov 15,1.5396,1.5395,1.5391,1.5392
02 Nov 15,1.5426,1.5423,1.542,1.5421
30 Oct 15,1.5441,1.5439,1.5435,1.5436
29 Oct 15,1.5292,1.529,1.5286,1.5286
28 Oct 15,1.5318,1.5315,1.5309,1.5307
27 Oct 15,1.531,1.5306,1.5301,1.5296
26 Oct 15,1.5358,1.5355,1.535,1.5345
23 Oct 15,1.535,1.5346,1.5341,1.5336
22 Oct 15,1.5408,1.5405,1.5399,1.5392
21 Oct 15,1.5456,1.5452,1.5446,1.544
20 Oct 15,1.5457,1.5454,1.5447,1.544
19 Oct 15,1.5477,1.5474,1.5467,1.5459
16 Oct 15,1.5443,1.544,1.5433,1.5427
15 Oct 15,1.5456,1.5452,1.5446,1.5439
14 Oct 15,1.5433,1.5429,1.5422,1.5413
13 Oct 15,1.5222,1.5218,1.5212,1.5206
12 Oct 15,1.534,1.5337,1.5331,1.5324
09 Oct 15,1.5306,1.5302,1.5296,1.5289
08 Oct 15,1.5293,1.5289,1.5284,1.5278
07 Oct 15,1.5311,1.5307,1.5301,1.5293
06 Oct 15,1.521,1.5206,1.52,1.5192
05 Oct 15,1.5177,1.5173,1.5167,1.516
02 Oct 15,1.5198,1.5195,1.5188,1.5182
01 Oct 15,1.5153,1.5151,1.5145,1.514
30 Sep 15,1.5145,1.5143,1.5137,1.5131
29 Sep 15,1.5136,1.5134,1.5127,1.5122
28 Sep 15,1.5174,1.5169,1.5164,1.516
25 Sep 15,1.5173,1.5167,1.5163,1.516
24 Sep 15,1.5283,1.5277,1.5273,1.5269
23 Sep 15,1.5223,1.5218,1.5213,1.5208
22 Sep 15,1.5342,1.5337,1.5332,1.5328
21 Sep 15,1.5482,1.5477,1.5472,1.5465
18 Sep 15,1.5583,1.5578,1.5572,1.5563
17 Sep 15,1.5519,1.5514,1.551,1.5504
16 Sep 15,1.5514,1.551,1.5506,1.5498
15 Sep 15,1.5355,1.535,1.5346,1.5339
14 Sep 15,1.5381,1.5376,1.5371,1.5363
11 Sep 15,1.54,1.5395,1.539,1.5382
10 Sep 15,1.5427,1.5422,1.5417,1.5409
09 Sep 15,1.5366,1.5361,1.5356,1.5348
08 Sep 15,1.5357,1.5352,1.5347,1.5339
07 Sep 15,1.5265,1.526,1.5255,1.5248
04 Sep 15,1.5172,1.5168,1.5163,1.5156
03 Sep 15,1.5226,1.5222,1.5216,1.5207
02 Sep 15,1.5291,1.5286,1.5281,1.5271
01 Sep 15,1.5323,1.5318,1.5312,1.5303
28 Aug 15,1.5352,1.5347,1.534,1.5331
27 Aug 15,1.5371,1.5366,1.5359,1.5349
26 Aug 15,1.5538,1.5533,1.5526,1.5513
25 Aug 15,1.5695,1.5689,1.5682,1.5671
24 Aug 15,1.5735,1.573,1.5722,1.5711
21 Aug 15,1.5667,1.5662,1.5655,1.5647
20 Aug 15,1.566,1.5655,1.5648,1.5641
19 Aug 15,1.5638,1.5633,1.5628,1.5621
18 Aug 15,1.565,1.5645,1.5639,1.5633
17 Aug 15,1.5596,1.5591,1.5586,1.5581
14 Aug 15,1.5604,1.56,1.5594,1.559
13 Aug 15,1.5581,1.5576,1.5571,1.5566
12 Aug 15,1.5635,1.563,1.5623,1.5615
11 Aug 15,1.5566,1.5561,1.5555,1.5547
10 Aug 15,1.5541,1.5536,1.5531,1.5525
07 Aug 15,1.5468,1.5463,1.5458,1.5452
06 Aug 15,1.55,1.5494,1.5488,1.548
05 Aug 15,1.5603,1.5597,1.559,1.5581
04 Aug 15,1.5595,1.5589,1.5581,1.557
03 Aug 15,1.5616,1.561,1.5602,1.559
31 Jul 15,1.5603,1.5597,1.5589,1.558
30 Jul 15,1.5606,1.56,1.5593,1.5585
29 Jul 15,1.5647,1.5641,1.5633,1.5622
28 Jul 15,1.5577,1.5571,1.5563,1.5551
27 Jul 15,1.5575,1.5568,1.556,1.5548
24 Jul 15,1.5502,1.5495,1.5487,1.5476
23 Jul 15,1.5525,1.5518,1.551,1.55
22 Jul 15,1.5628,1.5621,1.5613,1.5601
21 Jul 15,1.5558,1.5551,1.5543,1.5531
20 Jul 15,1.5589,1.5582,1.5573,1.5563
17 Jul 15,1.563,1.5623,1.5613,1.5599
16 Jul 15,1.5589,1.5582,1.5571,1.5557
15 Jul 15,1.5613,1.5605,1.5595,1.5579
14 Jul 15,1.5567,1.556,1.5551,1.5537
13 Jul 15,1.5523,1.5516,1.5508,1.5498
10 Jul 15,1.5505,1.5498,1.549,1.5479
09 Jul 15,1.5384,1.5377,1.5369,1.5356
08 Jul 15,1.535,1.5343,1.5335,1.5324
07 Jul 15,1.5416,1.541,1.5401,1.539
06 Jul 15,1.5599,1.5592,1.5583,1.5573
03 Jul 15,1.5602,1.5595,1.5586,1.5574
02 Jul 15,1.5602,1.5595,1.5586,1.5574
01 Jul 15,1.563,1.5623,1.5614,1.5603
30 Jun 15,1.5726,1.5719,1.571,1.5697
29 Jun 15,1.5741,1.5734,1.5725,1.5712
26 Jun 15,1.5726,1.5719,1.5709,1.5696
25 Jun 15,1.5721,1.5714,1.5704,1.5691
24 Jun 15,1.5717,1.571,1.57,1.5687
23 Jun 15,1.5726,1.5719,1.571,1.5701
22 Jun 15,1.5816,1.5809,1.58,1.579
19 Jun 15,1.5881,1.5874,1.5864,1.5854
18 Jun 15,1.5878,1.5871,1.5862,1.5854
17 Jun 15,1.5707,1.57,1.5693,1.569
16 Jun 15,1.5624,1.5617,1.5611,1.5609
15 Jun 15,1.5539,1.5532,1.5525,1.5524
12 Jun 15,1.5565,1.5558,1.5552,1.5553
11 Jun 15,1.549,1.5483,1.5476,1.5477
10 Jun 15,1.5538,1.5531,1.5523,1.5522
09 Jun 15,1.5314,1.5307,1.53,1.53
08 Jun 15,1.5271,1.5264,1.5257,1.5257
05 Jun 15,1.5238,1.5231,1.5224,1.5224
04 Jun 15,1.5362,1.5355,1.5347,1.5343
03 Jun 15,1.5328,1.5321,1.5313,1.5308
02 Jun 15,1.5326,1.5319,1.5311,1.5306
01 Jun 15,1.5204,1.5197,1.5189,1.5184
29 May 15,1.5258,1.5251,1.5243,1.5238
28 May 15,1.5289,1.5282,1.5275,1.5269
27 May 15,1.5329,1.5322,1.5314,1.531
26 May 15,1.5381,1.5374,1.5366,1.5361
22 May 15,1.5498,1.5491,1.5483,1.5477
21 May 15,1.5663,1.5656,1.5646,1.5638
20 May 15,1.5553,1.5546,1.5537,1.553
19 May 15,1.5504,1.5497,1.5488,1.5483
18 May 15,1.5679,1.5672,1.5663,1.5654
15 May 15,1.5786,1.5779,1.5769,1.576
14 May 15,1.5756,1.5749,1.574,1.5729
13 May 15,1.5726,1.5719,1.571,1.57
12 May 15,1.566,1.5653,1.5644,1.5635
11 May 15,1.5559,1.5552,1.5543,1.5534
08 May 15,1.5419,1.5412,1.5403,1.5395
07 May 15,1.5197,1.519,1.5182,1.5176
06 May 15,1.5245,1.5238,1.523,1.5225
05 May 15,1.519,1.5184,1.5176,1.5169
01 May 15,1.5174,1.5168,1.516,1.5155
30 Apr 15,1.5365,1.5359,1.5351,1.5347
29 Apr 15,1.5451,1.5445,1.5437,1.5431
28 Apr 15,1.5321,1.5315,1.5307,1.5302
27 Apr 15,1.5208,1.5202,1.5194,1.5186
24 Apr 15,1.5162,1.5156,1.5148,1.5141
23 Apr 15,1.5051,1.5045,1.5037,1.5031
22 Apr 15,1.5033,1.5027,1.5019,1.5013
21 Apr 15,1.493,1.4924,1.4916,1.4912
20 Apr 15,1.4912,1.4906,1.4898,1.4893
17 Apr 15,1.4958,1.4952,1.4944,1.4941
16 Apr 15,1.4896,1.489,1.4882,1.488
15 Apr 15,1.4763,1.4757,1.4749,1.4747
14 Apr 15,1.4787,1.4781,1.4773,1.4771
13 Apr 15,1.4639,1.4633,1.4626,1.4625
10 Apr 15,1.4648,1.4642,1.4635,1.4635
09 Apr 15,1.4734,1.4728,1.4721,1.4721
08 Apr 15,1.4921,1.4915,1.4908,1.4907
07 Apr 15,1.4865,1.4859,1.4851,1.485
02 Apr 15,1.4826,1.4819,1.4812,1.4812
01 Apr 15,1.4813,1.4807,1.48,1.48
31 Mar 15,1.4844,1.4838,1.4831,1.4832
30 Mar 15,1.4804,1.4797,1.479,1.4792
27 Mar 15,1.4876,1.4869,1.4862,1.4864
26 Mar 15,1.4841,1.4834,1.4828,1.4832
25 Mar 15,1.4913,1.4906,1.49,1.4906
24 Mar 15,1.4865,1.4859,1.4853,1.4859
23 Mar 15,1.4933,1.4927,1.4921,1.4928
20 Mar 15,1.4919,1.4913,1.4907,1.4912
19 Mar 15,1.4724,1.4718,1.4712,1.4718
18 Mar 15,1.4683,1.4677,1.4671,1.4678
17 Mar 15,1.474,1.4734,1.4728,1.4732
16 Mar 15,1.4797,1.4791,1.4784,1.4788
13 Mar 15,1.4752,1.4746,1.474,1.4742
12 Mar 15,1.4902,1.4896,1.4889,1.4892
11 Mar 15,1.4942,1.4936,1.4929,1.4932
10 Mar 15,1.5082,1.5076,1.5069,1.5071
09 Mar 15,1.5093,1.5087,1.508,1.508
06 Mar 15,1.5058,1.5052,1.5045,1.5046
05 Mar 15,1.5234,1.5228,1.5221,1.5219
04 Mar 15,1.5266,1.526,1.5252,1.525
03 Mar 15,1.5369,1.5363,1.5355,1.5355
02 Mar 15,1.5359,1.5353,1.5345,1.5344
27 Feb 15,1.5448,1.5442,1.5434,1.5431
26 Feb 15,1.5407,1.5401,1.5393,1.5392
25 Feb 15,1.5485,1.5479,1.5471,1.547
24 Feb 15,1.5457,1.545,1.5442,1.5441
23 Feb 15,1.5446,1.544,1.5432,1.5433
20 Feb 15,1.5372,1.5365,1.5358,1.5359
19 Feb 15,1.5436,1.5429,1.5422,1.5419
18 Feb 15,1.5444,1.5438,1.543,1.5431
17 Feb 15,1.5333,1.5327,1.532,1.5322
16 Feb 15,1.5376,1.537,1.5363,1.5366
13 Feb 15,1.539,1.5384,1.5377,1.5377
12 Feb 15,1.536,1.5354,1.5347,1.5347
11 Feb 15,1.5263,1.5257,1.5249,1.5248
10 Feb 15,1.5258,1.5251,1.5243,1.524
09 Feb 15,1.5237,1.5231,1.5223,1.5222
06 Feb 15,1.5266,1.526,1.5252,1.5248
05 Feb 15,1.5283,1.5277,1.5268,1.5262
04 Feb 15,1.5212,1.5206,1.5196,1.5191
03 Feb 15,1.5111,1.5105,1.5096,1.5088
02 Feb 15,1.5033,1.5026,1.5017,1.5009
30 Jan 15,1.5016,1.5009,1.5,1.4992
29 Jan 15,1.5075,1.5068,1.5059,1.5052
28 Jan 15,1.5177,1.517,1.5161,1.5154
27 Jan 15,1.5203,1.5196,1.5187,1.518
26 Jan 15,1.5048,1.5042,1.5033,1.5029
23 Jan 15,1.5023,1.5017,1.5008,1.5005
22 Jan 15,1.5083,1.5077,1.5068,1.5063
21 Jan 15,1.5113,1.5106,1.5097,1.5091
20 Jan 15,1.5192,1.5185,1.5175,1.5165
19 Jan 15,1.5154,1.5148,1.5137,1.5127
16 Jan 15,1.511,1.5103,1.5093,1.5083
15 Jan 15,1.5165,1.5158,1.5147,1.5136
14 Jan 15,1.521,1.5203,1.5192,1.5182
13 Jan 15,1.5173,1.5166,1.5155,1.5149
12 Jan 15,1.5134,1.5127,1.5117,1.5109
09 Jan 15,1.5145,1.5138,1.5127,1.5119
08 Jan 15,1.5079,1.5072,1.5061,1.5057
07 Jan 15,1.506,1.5053,1.5042,1.504
06 Jan 15,1.5167,1.5159,1.5149,1.5144
05 Jan 15,1.5237,1.523,1.5219,1.5215
02 Jan 15,1.5385,1.5377,1.5366,1.536
31 Dec 14,1.5605,1.5597,1.5585,1.5579
30 Dec 14,1.5557,1.5549,1.5537,1.5531
29 Dec 14,1.5527,1.5519,1.5508,1.5501
24 Dec 14,1.5541,1.5533,1.5521,1.5513
23 Dec 14,1.552,1.5512,1.55,1.5494
22 Dec 14,1.5626,1.5618,1.5606,1.5597
19 Dec 14,1.5635,1.5627,1.5616,1.5605
18 Dec 14,1.5631,1.5624,1.5612,1.56
17 Dec 14,1.5641,1.5633,1.5621,1.5609
16 Dec 14,1.5726,1.5719,1.5707,1.5694
15 Dec 14,1.5611,1.5604,1.5591,1.558
12 Dec 14,1.5697,1.569,1.5677,1.5664
11 Dec 14,1.5696,1.5688,1.5676,1.5663
10 Dec 14,1.5692,1.5684,1.5672,1.5658
09 Dec 14,1.5689,1.5681,1.567,1.5656
08 Dec 14,1.5618,1.561,1.5598,1.5585
05 Dec 14,1.559,1.5582,1.557,1.5554
04 Dec 14,1.5698,1.569,1.5678,1.5659
03 Dec 14,1.5712,1.5704,1.5691,1.5672
02 Dec 14,1.5651,1.5643,1.5631,1.5611
01 Dec 14,1.572,1.5713,1.57,1.5679
28 Nov 14,1.5661,1.5653,1.564,1.5619
27 Nov 14,1.5721,1.5713,1.57,1.5679
26 Nov 14,1.5789,1.5783,1.577,1.5748
25 Nov 14,1.5722,1.5716,1.5703,1.5681
24 Nov 14,1.5694,1.5688,1.5675,1.5652
21 Nov 14,1.5674,1.5668,1.5655,1.5634
20 Nov 14,1.57,1.5693,1.568,1.5658
19 Nov 14,1.5664,1.5657,1.5645,1.5622
18 Nov 14,1.5641,1.5634,1.5621,1.5598
17 Nov 14,1.5646,1.5638,1.5625,1.5603
14 Nov 14,1.5643,1.5635,1.5622,1.56
13 Nov 14,1.5732,1.5724,1.5711,1.5687
12 Nov 14,1.5827,1.5818,1.5805,1.5782
11 Nov 14,1.5869,1.5862,1.5847,1.5819
10 Nov 14,1.5867,1.5859,1.5845,1.5816
07 Nov 14,1.5841,1.5832,1.5818,1.5787
06 Nov 14,1.59,1.5891,1.5877,1.5847
05 Nov 14,1.5972,1.5964,1.5949,1.5918
04 Nov 14,1.6004,1.5997,1.5982,1.5948
03 Nov 14,1.5975,1.5967,1.5951,1.5918
31 Oct 14,1.5996,1.5987,1.5973,1.5941
30 Oct 14,1.6019,1.6011,1.5997,1.5965
29 Oct 14,1.6146,1.6137,1.6123,1.609
28 Oct 14,1.6153,1.6144,1.613,1.6097
27 Oct 14,1.613,1.6122,1.6107,1.6072
24 Oct 14,1.6079,1.6072,1.6057,1.6023
23 Oct 14,1.6028,1.602,1.6006,1.597
22 Oct 14,1.6047,1.6039,1.6025,1.5989
21 Oct 14,1.6128,1.612,1.6105,1.6066
20 Oct 14,1.6127,1.6119,1.6104,1.6065
17 Oct 14,1.6092,1.6084,1.6069,1.6032
16 Oct 14,1.6016,1.6008,1.5993,1.5958
15 Oct 14,1.5938,1.593,1.5915,1.5883
14 Oct 14,1.5914,1.5906,1.5891,1.5858
13 Oct 14,1.6053,1.6044,1.6028,1.5991
10 Oct 14,1.6026,1.6018,1.6001,1.5964
09 Oct 14,1.6159,1.6151,1.6134,1.6095
08 Oct 14,1.6072,1.6064,1.6047,1.6013
07 Oct 14,1.608,1.6072,1.6055,1.6019
06 Oct 14,1.6003,1.5995,1.5978,1.594
03 Oct 14,1.5958,1.595,1.5932,1.5894
02 Oct 14,1.6114,1.6106,1.6088,1.6051
01 Oct 14,1.6199,1.619,1.6172,1.6134
30 Sep 14,1.6208,1.6199,1.6182,1.6144
29 Sep 14,1.6238,1.6229,1.6212,1.6174
26 Sep 14,1.624,1.6231,1.6214,1.6175
25 Sep 14,1.6321,1.6312,1.6295,1.6254
24 Sep 14,1.6343,1.6334,1.6317,1.6275
23 Sep 14,1.6356,1.6346,1.6329,1.6287
22 Sep 14,1.6323,1.6314,1.6296,1.6253
19 Sep 14,1.6308,1.6299,1.6281,1.6238
18 Sep 14,1.6385,1.6376,1.6359,1.6319
17 Sep 14,1.632,1.6312,1.6294,1.6254
16 Sep 14,1.6214,1.6206,1.619,1.6152
15 Sep 14,1.623,1.6222,1.6206,1.6168
12 Sep 14,1.6224,1.6216,1.62,1.6164
11 Sep 14,1.623,1.6222,1.6206,1.6169
10 Sep 14,1.6142,1.6134,1.6119,1.6083
09 Sep 14,1.6102,1.6094,1.6078,1.6043
08 Sep 14,1.6158,1.6149,1.6134,1.6098
05 Sep 14,1.6318,1.6309,1.6293,1.6252
04 Sep 14,1.6395,1.6386,1.6369,1.6327
03 Sep 14,1.6449,1.644,1.6423,1.6379
02 Sep 14,1.6503,1.6495,1.6478,1.6436
01 Sep 14,1.6612,1.6603,1.6585,1.6543
29 Aug 14,1.6605,1.6596,1.6578,1.6536
28 Aug 14,1.6579,1.657,1.6552,1.6508
27 Aug 14,1.658,1.6572,1.6554,1.651
26 Aug 14,1.6573,1.6564,1.6547,1.6502
22 Aug 14,1.6566,1.6557,1.654,1.6493
21 Aug 14,1.6593,1.6584,1.6566,1.652
20 Aug 14,1.6642,1.6633,1.6615,1.6566
19 Aug 14,1.6614,1.6605,1.6588,1.6542
18 Aug 14,1.6719,1.671,1.6692,1.6644
15 Aug 14,1.6681,1.6672,1.6655,1.6609
14 Aug 14,1.6682,1.6673,1.6656,1.6609
13 Aug 14,1.669,1.6681,1.6664,1.6617
12 Aug 14,1.6802,1.6793,1.6773,1.6719
11 Aug 14,1.6786,1.6777,1.6758,1.6705
08 Aug 14,1.6793,1.6784,1.6765,1.6714
07 Aug 14,1.6839,1.683,1.6811,1.6758
06 Aug 14,1.6829,1.682,1.6801,1.6747
05 Aug 14,1.6867,1.6858,1.6838,1.6786
04 Aug 14,1.6836,1.6827,1.6808,1.6757
01 Aug 14,1.6835,1.6826,1.6807,1.6755
31 Jul 14,1.6879,1.687,1.6851,1.68
30 Jul 14,1.6899,1.689,1.6871,1.682
29 Jul 14,1.6943,1.6933,1.6914,1.6861
28 Jul 14,1.6996,1.6987,1.6968,1.6913
25 Jul 14,1.6971,1.6962,1.6943,1.6888
24 Jul 14,1.697,1.6961,1.6941,1.6886
23 Jul 14,1.7037,1.7028,1.7009,1.6954
22 Jul 14,1.7054,1.7045,1.7025,1.697
21 Jul 14,1.7061,1.7052,1.7033,1.698
18 Jul 14,1.7063,1.7054,1.7035,1.698
17 Jul 14,1.709,1.7081,1.7062,1.7007
16 Jul 14,1.7138,1.7129,1.7109,1.7051
15 Jul 14,1.7139,1.713,1.7109,1.705
14 Jul 14,1.7085,1.7076,1.7058,1.7002
11 Jul 14,1.7098,1.7089,1.707,1.7013
10 Jul 14,1.7107,1.7098,1.7079,1.7021
09 Jul 14,1.7134,1.7125,1.7106,1.7049
08 Jul 14,1.7116,1.7107,1.7088,1.7032
07 Jul 14,1.7125,1.7116,1.7097,1.7038
04 Jul 14,1.7144,1.7135,1.7115,1.7056
03 Jul 14,1.7139,1.713,1.711,1.7051
02 Jul 14,1.7165,1.7156,1.7136,1.7074
01 Jul 14,1.7134,1.7125,1.7105,1.7046
30 Jun 14,1.7093,1.7084,1.7066,1.7008
27 Jun 14,1.7012,1.7004,1.6985,1.6929
26 Jun 14,1.7004,1.6995,1.6976,1.6919
25 Jun 14,1.6978,1.6968,1.695,1.6894
24 Jun 14,1.6967,1.6959,1.6939,1.6883
23 Jun 14,1.7004,1.6995,1.6976,1.692
20 Jun 14,1.7014,1.7005,1.6986,1.6926
19 Jun 14,1.7052,1.7043,1.7024,1.6965
18 Jun 14,1.6935,1.6927,1.6909,1.6853
17 Jun 14,1.6965,1.6956,1.6937,1.6879
16 Jun 14,1.6982,1.6973,1.6954,1.6895
13 Jun 14,1.6958,1.6948,1.6928,1.6871
12 Jun 14,1.6839,1.683,1.6816,1.6772
11 Jun 14,1.6784,1.6776,1.6762,1.672
10 Jun 14,1.6757,1.6749,1.6736,1.6692
09 Jun 14,1.6791,1.6782,1.6769,1.6727
06 Jun 14,1.6787,1.6778,1.6765,1.6723
05 Jun 14,1.6789,1.6781,1.6766,1.6724
04 Jun 14,1.6751,1.6742,1.6729,1.6686
03 Jun 14,1.6734,1.6727,1.6713,1.667
02 Jun 14,1.6753,1.6746,1.6732,1.669
30 May 14,1.6771,1.6762,1.6749,1.6708
29 May 14,1.6713,1.6705,1.6691,1.6651
28 May 14,1.6703,1.6695,1.6681,1.664
27 May 14,1.6799,1.6791,1.6778,1.6736
23 May 14,1.6838,1.683,1.6816,1.6775
22 May 14,1.6855,1.6847,1.6833,1.679
21 May 14,1.6874,1.6866,1.6852,1.681
20 May 14,1.6843,1.6835,1.6821,1.6782
19 May 14,1.6823,1.6815,1.6802,1.6763
16 May 14,1.6825,1.6817,1.6804,1.6765
15 May 14,1.6791,1.6783,1.677,1.6732
14 May 14,1.6773,1.6765,1.6752,1.6712
13 May 14,1.6834,1.6827,1.6812,1.6767
12 May 14,1.6868,1.6861,1.6845,1.6798
09 May 14,1.6838,1.683,1.6815,1.677
08 May 14,1.695,1.6942,1.6927,1.6883
07 May 14,1.6962,1.6953,1.6939,1.6895
06 May 14,1.6988,1.6981,1.6965,1.6923
02 May 14,1.6868,1.686,1.6847,1.6807
01 May 14,1.6891,1.6883,1.687,1.6831
30 Apr 14,1.6881,1.6873,1.6859,1.682
29 Apr 14,1.6839,1.6832,1.6818,1.678
28 Apr 14,1.6804,1.6796,1.6782,1.6744
25 Apr 14,1.6808,1.68,1.6786,1.6749
24 Apr 14,1.6797,1.6789,1.6775,1.6737
23 Apr 14,1.6775,1.6767,1.6754,1.6716
22 Apr 14,1.6819,1.6811,1.6798,1.676
17 Apr 14,1.6804,1.6796,1.6783,1.6745
16 Apr 14,1.6787,1.6779,1.6766,1.6731
15 Apr 14,1.6726,1.6719,1.6706,1.6673
14 Apr 14,1.6732,1.6724,1.6711,1.6679
11 Apr 14,1.6718,1.671,1.6697,1.6664
10 Apr 14,1.6772,1.6764,1.6751,1.6718
09 Apr 14,1.6745,1.6737,1.6724,1.6691
08 Apr 14,1.6745,1.6738,1.6725,1.6693
07 Apr 14,1.6608,1.66,1.6588,1.6555
04 Apr 14,1.6586,1.6578,1.6565,1.6533
03 Apr 14,1.6583,1.6575,1.6562,1.653
02 Apr 14,1.6631,1.6624,1.6611,1.6578
01 Apr 14,1.6632,1.6625,1.6613,1.658
31 Mar 14,1.667,1.6662,1.665,1.6617
28 Mar 14,1.6633,1.6625,1.6613,1.658
27 Mar 14,1.6608,1.66,1.6588,1.6556
26 Mar 14,1.6562,1.6554,1.6542,1.6511
25 Mar 14,1.6502,1.6495,1.6483,1.6452
24 Mar 14,1.6485,1.6478,1.6466,1.6436
21 Mar 14,1.6491,1.6483,1.6471,1.6441
20 Mar 14,1.6507,1.6499,1.6487,1.6456
19 Mar 14,1.6625,1.6617,1.6605,1.6575
18 Mar 14,1.657,1.6563,1.6551,1.6522
17 Mar 14,1.664,1.6633,1.6621,1.6591
14 Mar 14,1.6625,1.6618,1.6606,1.6577
13 Mar 14,1.6674,1.6666,1.6654,1.6623
12 Mar 14,1.6602,1.6595,1.6582,1.6552
11 Mar 14,1.6624,1.6617,1.6604,1.6573
10 Mar 14,1.6629,1.6622,1.6609,1.6578
07 Mar 14,1.6718,1.6711,1.6698,1.6668
06 Mar 14,1.6714,1.6707,1.6694,1.6663
05 Mar 14,1.6727,1.6719,1.6707,1.6675
04 Mar 14,1.6669,1.6662,1.665,1.6619
03 Mar 14,1.6713,1.6706,1.6694,1.6663
28 Feb 14,1.6755,1.6747,1.6735,1.6703
27 Feb 14,1.6668,1.666,1.6648,1.6617
26 Feb 14,1.6638,1.663,1.6618,1.6586
25 Feb 14,1.6679,1.6671,1.6659,1.6627
24 Feb 14,1.6628,1.662,1.6608,1.6577
21 Feb 14,1.6683,1.6675,1.6663,1.6631
20 Feb 14,1.6655,1.6647,1.6635,1.6604
19 Feb 14,1.6711,1.6703,1.6691,1.6659
18 Feb 14,1.6695,1.6687,1.6675,1.6644
17 Feb 14,1.6708,1.67,1.6688,1.6654
14 Feb 14,1.673,1.6722,1.6709,1.6674
13 Feb 14,1.6633,1.6625,1.6612,1.658
12 Feb 14,1.6582,1.6574,1.6562,1.6528
11 Feb 14,1.6481,1.6473,1.6461,1.6433
10 Feb 14,1.6395,1.6387,1.6375,1.6347
07 Feb 14,1.6391,1.6383,1.6371,1.6343
06 Feb 14,1.6322,1.6314,1.6302,1.6275
05 Feb 14,1.6303,1.6295,1.6283,1.6255
04 Feb 14,1.6293,1.6285,1.6273,1.6245
03 Feb 14,1.6329,1.6321,1.6309,1.6281
31 Jan 14,1.6432,1.6424,1.6412,1.6384
30 Jan 14,1.6495,1.6487,1.6475,1.6447
29 Jan 14,1.6548,1.654,1.6528,1.6501
28 Jan 14,1.6582,1.6574,1.6562,1.6532
27 Jan 14,1.6571,1.6563,1.6551,1.6522
24 Jan 14,1.6499,1.6491,1.6479,1.645
23 Jan 14,1.6627,1.662,1.6607,1.6576
22 Jan 14,1.6578,1.6571,1.6558,1.6526
21 Jan 14,1.646,1.6453,1.644,1.6412
20 Jan 14,1.6417,1.641,1.6397,1.6369
17 Jan 14,1.6441,1.6434,1.6421,1.6393
16 Jan 14,1.6341,1.6334,1.6322,1.6295
15 Jan 14,1.6346,1.6339,1.6327,1.6301
14 Jan 14,1.6456,1.6449,1.6437,1.641
13 Jan 14,1.6379,1.6372,1.636,1.6334
10 Jan 14,1.6481,1.6474,1.6462,1.6434
09 Jan 14,1.646,1.6452,1.644,1.6412
08 Jan 14,1.6467,1.6459,1.6447,1.6418
07 Jan 14,1.6395,1.6388,1.6375,1.6347
06 Jan 14,1.6408,1.6401,1.6388,1.6361
