data source: https://au.investing.com/indices/us-spx-500-futures-historical-data,,,,,,
,,,,,,
Date,Price,Open,High,Low,Vol.,Change %
"Nov 19, 1997",947.8,942.25,951.5,936.25,11.30K,0.55
"Nov 20, 1997",963,948,965.5,947,10.55K,1.6
"Nov 21, 1997",969.6,962.5,971,957.5,9.90K,0.69
"Nov 24, 1997",949.8,968.5,969,947,7.76K,-2.04
"Nov 25, 1997",951.7,950,957.5,944.75,10.63K,0.2
"Nov 26, 1997",955,952,959.75,948.75,6.91K,0.35
"Nov 28, 1997",955,954.75,962.25,953.75,2.11K,0
"Dec 01, 1997",979.6,955.5,979.75,955,10.50K,2.58
"Dec 02, 1997",975.1,980,982,972,10.02K,-0.46
"Dec 03, 1997",977.5,974.75,983.75,967.75,12.16K,0.25
"Dec 04, 1997",976.9,977.5,985.75,972.5,12.24K,-0.06
"Dec 05, 1997",986.6,976.25,989,963,14.02K,0.99
"Dec 08, 1997",984.6,986.5,989.75,980.5,8.60K,-0.2
"Dec 09, 1997",978.9,984.75,986.25,974.5,11.31K,-0.58
"Dec 10, 1997",970.2,978.75,979.75,963.5,11.61K,-0.89
"Dec 11, 1997",954.4,969.75,970.25,951.25,3.86K,-1.63
"Dec 12, 1997",955.5,948.5,965,946.75,1.27K,0.12
"Dec 15, 1997",963.3,956,967.25,951,1.08K,0.82
"Dec 16, 1997",969.5,963,974.25,963,0.87K,0.64
"Dec 17, 1997",964.6,969,975.5,964,0.45K,-0.51
"Dec 18, 1997",954.5,965.25,966,949.75,0.58K,-1.05
"Dec 19, 1997",957.5,964,964.5,935,15.89K,0.31
"Dec 22, 1997",957.5,956.75,968.25,948.25,9.43K,0
"Dec 23, 1997",962.75,962.75,965,944,6.20K,0.55
"Dec 24, 1997",945,944.75,953.5,941.5,3.67K,-1.84
"Dec 26, 1997",946,944,949.5,943,1.91K,0.11
"Dec 29, 1997",946,945.5,966.5,941.25,6.35K,0
"Dec 30, 1997",965.75,966.5,980.5,965.5,6.56K,2.09
"Dec 31, 1997",979.25,979.5,984,975.25,5.28K,1.4
"Jan 02, 1998",984.75,979.25,984.5,972.5,4.65K,0.56
"Jan 05, 1998",984.75,984.25,992.75,976.5,12.50K,0
"Jan 06, 1998",987,987,987.75,970.5,12.95K,0.23
"Jan 07, 1998",971,970.75,974.75,960.5,13.63K,-1.62
"Jan 08, 1998",974,973.75,977.25,960.5,13.77K,0.31
"Jan 09, 1998",929.5,962,963,925.5,18.48K,-4.57
"Jan 12, 1998",945.5,929,948.25,914.5,20.95K,1.72
"Jan 13, 1998",959.5,945.5,959.75,944.5,12.49K,1.48
"Jan 14, 1998",963.25,960,966.25,953.75,12.53K,0.39
"Jan 15, 1998",955,963.5,964,954.75,11.96K,-0.86
"Jan 16, 1998",968.5,955,972.75,952.5,10.03K,1.41
"Jan 20, 1998",985.25,968.5,986,966.75,10.32K,1.73
"Jan 21, 1998",975.5,984.5,985.25,967.5,14.66K,-0.99
"Jan 22, 1998",966.25,977.25,977.5,964.25,15.42K,-0.95
"Jan 23, 1998",964.5,966,972.5,955,15.77K,-0.18
"Jan 26, 1998",963.5,961,969.75,953.5,12.06K,-0.1
"Jan 27, 1998",973.75,963.25,979.75,960.75,15.50K,1.06
"Jan 28, 1998",982,974,985,973,13.14K,0.85
"Jan 29, 1998",987,982,999,979.75,13.73K,0.51
"Jan 30, 1998",987.75,987.75,993.5,984,14.18K,0.08
"Feb 02, 1998","1,004.00",988,"1,009.00",987.75,12.24K,1.65
"Feb 03, 1998","1,010.75","1,002.75","1,011.75","1,001.25",11.13K,0.67
"Feb 04, 1998","1,009.75","1,011.00","1,014.75","1,002.75",13.85K,-0.1
"Feb 05, 1998","1,009.50","1,009.50","1,019.25","1,004.00",13.66K,-0.02
"Feb 06, 1998","1,009.50","1,009.00","1,018.75","1,008.00",13.17K,0
"Feb 09, 1998","1,015.00","1,019.00","1,022.00","1,010.25",11.43K,0.54
"Feb 10, 1998","1,024.25","1,014.75","1,027.75","1,012.50",12.78K,0.91
"Feb 11, 1998","1,023.75","1,024.00","1,026.50","1,019.50",9.48K,-0.05
"Feb 12, 1998","1,026.75","1,023.50","1,031.50","1,011.25",13.28K,0.29
"Feb 13, 1998","1,022.25","1,026.75","1,028.25","1,020.75",6.94K,-0.44
"Feb 17, 1998","1,027.50","1,022.50","1,033.50","1,017.50",9.20K,0.51
"Feb 18, 1998","1,035.25","1,027.50","1,036.00","1,024.00",12.05K,0.75
"Feb 19, 1998","1,030.75","1,035.50","1,038.00","1,028.75",11.39K,-0.43
"Feb 20, 1998","1,037.50","1,030.25","1,038.00","1,024.75",11.52K,0.65
"Feb 23, 1998","1,041.25","1,037.25","1,045.75","1,033.75",11.42K,0.36
"Feb 24, 1998","1,033.75","1,041.50","1,041.75","1,030.25",13.68K,-0.72
"Feb 25, 1998","1,045.50","1,033.25","1,049.50","1,032.75",9.90K,1.14
"Feb 26, 1998","1,052.00","1,045.50","1,052.50","1,042.00",10.69K,0.62
"Feb 27, 1998","1,050.50","1,050.50","1,055.00","1,046.00",10.14K,-0.14
"Mar 02, 1998","1,050.00","1,049.25","1,057.00","1,046.50",10.90K,-0.05
"Mar 03, 1998","1,055.50","1,049.50","1,055.25","1,044.75",12.35K,0.52
"Mar 04, 1998","1,048.00","1,055.25","1,055.50","1,043.50",13.47K,-0.71
"Mar 05, 1998","1,038.75","1,045.75","1,046.00","1,032.00",16.11K,-0.88
"Mar 06, 1998","1,057.20","1,038.50","1,058.00","1,034.50",13.96K,1.78
"Mar 09, 1998","1,054.00","1,054.00","1,061.50","1,051.00",11.34K,-0.3
"Mar 10, 1998","1,065.00","1,054.00","1,067.25","1,053.25",5.48K,1.04
"Mar 11, 1998","1,068.50","1,065.00","1,071.00","1,064.25",18.51K,0.33
"Mar 12, 1998","1,068.50","1,068.50","1,073.50","1,063.50",3.18K,0
"Mar 13, 1998","1,069.50","1,072.25","1,080.00","1,067.00",1.56K,0.09
"Mar 16, 1998","1,080.00","1,069.25","1,081.00","1,065.25",1.92K,0.98
"Mar 17, 1998","1,082.50","1,080.00","1,083.00","1,074.25",0.99K,0.23
"Mar 18, 1998","1,085.75","1,081.00","1,086.25","1,078.00",0.70K,0.3
"Mar 19, 1998","1,089.70","1,086.00","1,090.25","1,083.75",0.96K,0.36
"Mar 20, 1998","1,101.75","1,101.50","1,113.75","1,100.25",12.65K,1.11
"Mar 23, 1998","1,108.25","1,110.50","1,113.50","1,104.00",12.45K,0.59
"Mar 24, 1998","1,117.00","1,108.50","1,119.25","1,107.50",11.60K,0.79
"Mar 25, 1998","1,113.75","1,117.00","1,125.25","1,102.50",16.11K,-0.29
"Mar 26, 1998","1,110.75","1,113.75","1,118.00","1,107.00",12.94K,-0.27
"Mar 27, 1998","1,107.50","1,110.75","1,119.50","1,098.75",12.52K,-0.29
"Mar 30, 1998","1,105.75","1,106.25","1,111.00","1,100.25",9.61K,-0.16
"Mar 31, 1998","1,110.50","1,105.50","1,122.25","1,104.25",13.40K,0.43
"Apr 01, 1998","1,118.25","1,109.75","1,121.25","1,104.25",14.20K,0.7
"Apr 02, 1998","1,131.00","1,119.00","1,132.75","1,116.00",12.97K,1.14
"Apr 03, 1998","1,131.00","1,131.00","1,137.50","1,128.00",13.14K,0
"Apr 06, 1998","1,127.00","1,134.50","1,142.50","1,126.75",12.65K,-0.35
"Apr 07, 1998","1,119.00","1,127.25","1,131.00","1,110.50",15.53K,-0.71
"Apr 08, 1998","1,111.75","1,118.50","1,123.50","1,105.00",14.44K,-0.65
"Apr 09, 1998","1,111.75","1,112.50","1,121.25","1,111.50",9.95K,0
"Apr 13, 1998","1,117.25","1,119.00","1,124.25","1,107.50",12.48K,0.49
"Apr 14, 1998","1,125.00","1,117.25","1,126.00","1,116.25",11.59K,0.69
"Apr 15, 1998","1,128.25","1,123.75","1,128.75","1,119.50",12.87K,0.29
"Apr 16, 1998","1,115.50","1,128.25","1,129.00","1,111.75",15.86K,-1.13
"Apr 17, 1998","1,115.50","1,116.50","1,131.50","1,105.75",14.48K,0
"Apr 20, 1998","1,129.00","1,130.50","1,132.75","1,125.00",11.97K,1.21
"Apr 21, 1998","1,135.50","1,129.00","1,137.50","1,125.75",14.91K,0.58
"Apr 22, 1998","1,136.50","1,135.00","1,140.00","1,133.25",10.52K,0.09
"Apr 23, 1998","1,126.50","1,136.00","1,136.25","1,123.50",15.47K,-0.88
"Apr 24, 1998","1,126.50","1,125.50","1,130.50","1,109.00",15.53K,0
"Apr 27, 1998","1,093.50","1,112.00","1,113.75","1,081.50",20.45K,-2.93
"Apr 28, 1998","1,091.00","1,093.50","1,103.00","1,087.00",17.63K,-0.23
"Apr 29, 1998","1,096.75","1,091.25","1,104.00","1,088.75",16.53K,0.53
"Apr 30, 1998","1,119.25","1,096.75","1,124.00","1,094.50",14.64K,2.05
"May 01, 1998","1,119.25","1,119.25","1,130.25","1,117.75",9.82K,0
"May 04, 1998","1,128.00","1,129.50","1,137.00","1,126.00",14.29K,0.78
"May 05, 1998","1,120.00","1,127.75","1,128.25","1,114.75",16.19K,-0.71
"May 06, 1998","1,106.75","1,120.00","1,124.50","1,106.25",16.31K,-1.18
"May 07, 1998","1,098.25","1,106.00","1,111.00","1,097.25",15.16K,-0.77
"May 08, 1998","1,098.25","1,098.75","1,116.75","1,096.00",14.93K,0
"May 11, 1998","1,112.25","1,115.50","1,124.75","1,107.25",14.76K,1.27
"May 12, 1998","1,122.00","1,111.50","1,123.00","1,106.50",16.84K,0.88
"May 13, 1998","1,124.00","1,122.00","1,128.00","1,118.50",14.36K,0.18
"May 14, 1998","1,119.50","1,124.00","1,129.25","1,116.00",16.46K,-0.4
"May 15, 1998","1,112.50","1,119.50","1,123.50","1,110.00",12.29K,-0.63
"May 18, 1998","1,108.25","1,110.50","1,117.25","1,100.50",13.50K,-0.38
"May 19, 1998","1,115.50","1,109.50","1,118.75","1,107.50",15.01K,0.65
"May 20, 1998","1,124.00","1,114.75","1,124.75","1,110.50",15.04K,0.76
"May 21, 1998","1,118.25","1,125.00","1,128.75","1,114.50",14.16K,-0.51
"May 22, 1998","1,114.00","1,118.00","1,121.25","1,110.75",8.08K,-0.38
"May 26, 1998","1,094.00","1,112.50","1,120.75","1,092.00",14.60K,-1.8
"May 27, 1998","1,096.50","1,095.00","1,098.50","1,075.00",21.84K,0.23
"May 28, 1998","1,100.75","1,097.25","1,103.25","1,091.00",15.81K,0.39
"May 29, 1998","1,090.75","1,101.00","1,107.75","1,096.50",9.94K,-0.91
"Jun 01, 1998","1,095.25","1,090.00","1,101.50","1,084.50",17.76K,0.41
"Jun 02, 1998","1,095.75","1,095.25","1,102.50","1,091.00",17.71K,0.05
"Jun 03, 1998","1,078.25","1,095.50","1,100.25","1,078.25",14.50K,-1.6
"Jun 04, 1998","1,097.75","1,078.00","1,099.00","1,077.25",18.02K,1.81
"Jun 05, 1998","1,117.50","1,097.50","1,118.00","1,094.50",16.63K,1.8
"Jun 08, 1998","1,117.00","1,117.25","1,122.50","1,114.50",11.91K,-0.04
"Jun 09, 1998","1,119.50","1,116.75","1,122.00","1,112.75",12.00K,0.22
"Jun 10, 1998","1,113.00","1,119.50","1,127.75","1,109.50",18.74K,-0.58
"Jun 11, 1998","1,092.00","1,113.25","1,116.00","1,090.00",3.90K,-1.89
"Jun 12, 1998","1,100.50","1,093.00","1,102.00","1,081.00",1.82K,0.78
"Jun 15, 1998","1,073.75","1,101.50","1,103.50","1,073.50",1.22K,-2.43
"Jun 16, 1998","1,088.00","1,073.25","1,089.50","1,071.50",0.70K,1.33
"Jun 17, 1998","1,110.50","1,087.25","1,115.50","1,086.75",0.94K,2.07
"Jun 18, 1998","1,106.50","1,111.00","1,114.00","1,104.00",0.53K,-0.36
"Jun 19, 1998","1,107.75","1,106.75","1,112.00","1,105.00",0.34K,0.11
"Jun 22, 1998","1,116.75","1,110.50","1,121.50","1,107.75",15.26K,0.81
"Jun 23, 1998","1,130.00","1,116.50","1,131.75","1,114.75",16.12K,1.19
"Jun 24, 1998","1,145.50","1,129.75","1,147.50","1,126.25",18.98K,1.37
"Jun 25, 1998","1,143.50","1,146.75","1,154.50","1,138.50",18.66K,-0.17
"Jun 26, 1998","1,147.50","1,143.50","1,149.00","1,141.50",11.98K,0.35
"Jun 29, 1998","1,151.50","1,147.75","1,158.00","1,147.50",14.37K,0.35
"Jun 30, 1998","1,143.00","1,151.75","1,153.50","1,141.00",16.84K,-0.74
"Jul 01, 1998","1,156.50","1,143.00","1,159.00","1,142.50",14.92K,1.18
"Jul 02, 1998","1,158.00","1,156.50","1,159.50","1,151.75",8.43K,0.13
"Jul 06, 1998","1,169.50","1,158.25","1,169.50","1,155.75",13.73K,0.99
"Jul 07, 1998","1,167.25","1,169.50","1,171.25","1,162.50",16.20K,-0.19
"Jul 08, 1998","1,175.00","1,167.00","1,177.75","1,165.00",13.78K,0.66
"Jul 09, 1998","1,167.50","1,175.00","1,176.75","1,164.75",17.30K,-0.64
"Jul 10, 1998","1,167.50","1,167.50","1,177.50","1,159.50",19.27K,0
"Jul 13, 1998","1,173.75","1,170.25","1,176.75","1,164.00",15.63K,0.54
"Jul 14, 1998","1,185.75","1,173.50","1,189.75","1,173.00",15.02K,1.02
"Jul 15, 1998","1,183.50","1,183.75","1,190.50","1,183.00",15.80K,-0.19
"Jul 16, 1998","1,191.25","1,183.50","1,193.50","1,178.25",16.15K,0.65
"Jul 17, 1998","1,193.75","1,191.00","1,197.00","1,190.50",10.59K,0.21
"Jul 20, 1998","1,193.50","1,193.75","1,199.75","1,187.00",15.98K,-0.02
"Jul 21, 1998","1,172.75","1,193.75","1,196.75","1,170.25",21.21K,-1.74
"Jul 22, 1998","1,171.75","1,172.50","1,177.00","1,162.00",21.91K,-0.09
"Jul 23, 1998","1,147.50","1,172.50","1,175.00","1,146.00",21.48K,-2.07
"Jul 24, 1998","1,147.50","1,147.50","1,156.75","1,135.25",19.85K,0
"Jul 27, 1998","1,153.25","1,146.00","1,155.00","1,134.00",20.41K,0.5
"Jul 28, 1998","1,135.50","1,153.50","1,154.75","1,121.75",26.08K,-1.54
"Jul 29, 1998","1,129.25","1,135.50","1,145.75","1,126.50",21.02K,-0.55
"Jul 30, 1998","1,146.00","1,129.75","1,150.50","1,129.00",16.52K,1.48
"Jul 31, 1998","1,146.00","1,146.25","1,149.25","1,116.25",18.41K,0
"Aug 03, 1998","1,117.50","1,122.25","1,128.25","1,114.25",20.12K,-2.49
"Aug 04, 1998","1,074.00","1,118.25","1,126.75","1,073.50",29.26K,-3.89
"Aug 05, 1998","1,088.50","1,073.75","1,092.00","1,060.00",25.75K,1.35
"Aug 06, 1998","1,092.50","1,089.50","1,097.50","1,078.50",17.37K,0.37
"Aug 07, 1998","1,092.50","1,093.50","1,108.50","1,087.75",20.32K,0
"Aug 10, 1998","1,088.50","1,093.50","1,098.00","1,085.50",8.05K,-0.37
"Aug 11, 1998","1,071.00","1,088.25","1,090.25","1,058.00",20.12K,-1.61
"Aug 12, 1998","1,090.50","1,071.50","1,090.75","1,070.00",18.11K,1.82
"Aug 13, 1998","1,075.75","1,090.25","1,097.75","1,076.25",20.93K,-1.35
"Aug 14, 1998","1,062.25","1,075.25","1,089.00","1,059.75",20.23K,-1.25
"Aug 17, 1998","1,084.50","1,063.25","1,087.50","1,048.00",22.80K,2.09
"Aug 18, 1998","1,106.00","1,085.00","1,107.00","1,080.75",19.32K,1.98
"Aug 19, 1998","1,102.75","1,106.75","1,113.00","1,098.00",19.25K,-0.29
"Aug 20, 1998","1,094.50","1,102.75","1,105.50","1,092.75",19.72K,-0.75
"Aug 21, 1998","1,094.50","1,094.25","1,096.00","1,055.25",23.52K,0
"Aug 24, 1998","1,093.25","1,086.75","1,098.75","1,080.50",21.72K,-0.11
"Aug 25, 1998","1,095.50","1,093.00","1,111.00","1,088.25",20.27K,0.21
"Aug 26, 1998","1,087.75","1,093.50","1,096.50","1,077.50",25.42K,-0.71
"Aug 27, 1998","1,036.00","1,087.75","1,090.00","1,036.50",27.30K,-4.76
"Aug 28, 1998","1,031.00","1,035.50","1,057.00","1,020.00",26.27K,-0.48
"Aug 31, 1998",958,"1,030.75","1,041.00",952,29.31K,-7.08
"Sep 01, 1998",999.5,951.75,"1,004.75",935,29.57K,4.33
"Sep 02, 1998",990.75,999.75,"1,015.00",986,22.28K,-0.88
"Sep 03, 1998",985.5,991.25,991.75,965,22.14K,-0.53
"Sep 04, 1998",976,985,994.25,954.5,18.21K,-0.96
"Sep 08, 1998","1,027.50",977.5,"1,027.50",977,17.97K,5.28
"Sep 09, 1998","1,003.00","1,026.50","1,029.00","1,003.00",23.00K,-2.38
"Sep 10, 1998",969.5,"1,002.50","1,003.75",966,6.01K,-3.34
"Sep 11, 1998",969.5,972,"1,016.00",958,2.02K,0
"Sep 14, 1998","1,030.25","1,017.00","1,041.50","1,010.50",0.99K,6.27
"Sep 15, 1998","1,036.75","1,030.50","1,039.00","1,021.00",1.10K,0.63
"Sep 16, 1998","1,047.75","1,035.00","1,049.50","1,030.00",0.78K,1.06
"Sep 17, 1998","1,019.50","1,047.00","1,048.00","1,015.25",0.64K,-2.7
"Sep 18, 1998","1,021.00","1,017.00","1,024.50","1,015.00",0.47K,0.15
"Sep 21, 1998","1,030.50","1,030.00","1,038.00",999.5,13.73K,0.93
"Sep 22, 1998","1,039.50","1,031.00","1,044.75","1,030.25",16.26K,0.87
"Sep 23, 1998","1,077.70","1,039.25","1,079.25","1,034.75",19.02K,3.67
"Sep 24, 1998","1,053.80","1,078.00","1,080.75","1,041.00",16.50K,-2.22
"Sep 25, 1998","1,051.00","1,039.00","1,063.50","1,032.00",18.79K,-0.27
"Sep 28, 1998","1,063.20","1,050.25","1,072.00","1,049.00",21.41K,1.16
"Sep 29, 1998","1,057.50","1,061.00","1,068.00","1,043.00",19.41K,-0.54
"Sep 30, 1998","1,026.00","1,057.50","1,057.50","1,022.00",21.74K,-2.98
"Oct 01, 1998",994.8,"1,026.50","1,033.00",987.5,29.60K,-3.04
"Oct 02, 1998","1,013.00",994.25,"1,016.50",978.5,30.14K,1.83
"Oct 05, 1998",994.5,"1,011.75","1,013.50",970,35.42K,-1.83
"Oct 06, 1998",994.3,994.5,"1,019.00",982,28.67K,-0.02
"Oct 07, 1998",979,994,"1,018.00",964.5,31.61K,-1.54
"Oct 08, 1998",969.3,979.5,985,929.25,30.03K,-0.99
"Oct 09, 1998",991.5,970,994.75,958,21.31K,2.29
"Oct 12, 1998","1,005.20",991.5,"1,019.00",986.5,12.85K,1.38
"Oct 13, 1998","1,003.00","1,005.25","1,014.00",993.5,20.80K,-0.22
"Oct 14, 1998","1,010.80","1,001.75","1,023.00",993,21.67K,0.78
"Oct 15, 1998","1,064.00","1,010.75","1,085.00","1,004.00",24.92K,5.26
"Oct 16, 1998","1,066.20","1,061.50","1,072.00","1,054.75",18.34K,0.21
"Oct 19, 1998","1,069.50","1,066.00","1,074.00","1,058.50",17.34K,0.31
"Oct 20, 1998","1,074.00","1,068.50","1,093.00","1,067.50",23.55K,0.42
"Oct 21, 1998","1,072.80","1,072.75","1,081.75","1,063.50",23.51K,-0.11
"Oct 22, 1998","1,086.70","1,072.75","1,088.25","1,067.00",21.10K,1.3
"Oct 23, 1998","1,074.10","1,087.00","1,087.75","1,072.75",17.75K,-1.16
"Oct 26, 1998","1,080.50","1,072.00","1,090.00","1,069.75",18.23K,0.6
"Oct 27, 1998","1,074.50","1,080.50","1,094.00","1,067.75",26.24K,-0.56
"Oct 28, 1998","1,071.00","1,073.50","1,079.25","1,065.00",23.98K,-0.33
"Oct 29, 1998","1,096.50","1,071.00","1,097.50","1,069.00",22.50K,2.38
"Oct 30, 1998","1,105.20","1,096.75","1,110.25","1,095.00",18.79K,0.79
"Nov 02, 1998","1,121.20","1,105.00","1,121.50","1,101.75",24.02K,1.45
"Nov 03, 1998","1,114.00","1,120.50","1,121.75","1,111.50",21.09K,-0.64
"Nov 04, 1998","1,124.60","1,113.75","1,133.50","1,113.50",26.24K,0.95
"Nov 05, 1998","1,140.70","1,124.00","1,142.75","1,113.50",26.76K,1.43
"Nov 06, 1998","1,148.00","1,140.75","1,148.75","1,135.25",23.76K,0.64
"Nov 09, 1998","1,136.50","1,146.50","1,149.25","1,127.50",23.49K,-1
"Nov 10, 1998","1,129.00","1,136.25","1,140.50","1,128.00",23.80K,-0.66
"Nov 11, 1998","1,126.20","1,130.25","1,142.00","1,121.25",21.83K,-0.25
"Nov 12, 1998","1,123.80","1,126.00","1,132.00","1,118.25",24.73K,-0.21
"Nov 13, 1998","1,133.30","1,123.50","1,134.00","1,121.00",18.71K,0.85
"Nov 16, 1998","1,142.30","1,134.75","1,144.50","1,129.75",18.65K,0.79
"Nov 17, 1998","1,143.50","1,142.00","1,157.50","1,132.50",21.28K,0.11
"Nov 18, 1998","1,150.00","1,143.50","1,151.00","1,136.00",22.11K,0.57
"Nov 19, 1998","1,158.70","1,149.50","1,159.00","1,147.25",23.08K,0.76
"Nov 20, 1998","1,167.50","1,157.75","1,167.75","1,156.50",17.92K,0.76
"Nov 23, 1998","1,194.10","1,167.50","1,195.00","1,167.50",24.17K,2.28
"Nov 24, 1998","1,186.80","1,193.75","1,198.00","1,184.25",22.75K,-0.61
"Nov 25, 1998","1,186.10","1,187.50","1,191.00","1,182.00",12.94K,-0.06
"Nov 27, 1998","1,194.20","1,186.25","1,196.25","1,185.50",3.00K,0.68
"Nov 30, 1998","1,162.50","1,195.25","1,197.50","1,162.00",29.18K,-2.65
"Dec 01, 1998","1,174.20","1,162.75","1,179.00","1,151.25",35.63K,1.01
"Dec 02, 1998","1,172.30","1,174.75","1,177.75","1,158.50",31.65K,-0.16
"Dec 03, 1998","1,153.00","1,172.00","1,180.75","1,149.50",28.66K,-1.65
"Dec 04, 1998","1,180.20","1,152.00","1,185.25","1,150.50",30.88K,2.36
"Dec 07, 1998","1,187.50","1,180.75","1,191.75","1,177.25",23.81K,0.62
"Dec 08, 1998","1,181.50","1,187.25","1,195.50","1,173.25",28.20K,-0.51
"Dec 09, 1998","1,184.50","1,182.00","1,187.50","1,176.50",27.27K,0.25
"Dec 10, 1998","1,166.40","1,185.00","1,189.50","1,163.75",4.86K,-1.53
"Dec 11, 1998","1,163.40","1,165.50","1,169.50","1,154.00",2.49K,-0.26
"Dec 14, 1998","1,136.50","1,161.00","1,161.00","1,135.50",2.49K,-2.31
"Dec 15, 1998","1,162.80","1,137.50","1,164.00","1,137.00",1.67K,2.31
"Dec 16, 1998","1,162.70","1,163.25","1,168.75","1,138.00",1.05K,-0.01
"Dec 17, 1998","1,180.10","1,165.25","1,183.00","1,140.00",0.84K,1.5
"Dec 18, 1998","1,180.28","1,181.50","1,182.50","1,177.00",0.22K,0.02
"Dec 21, 1998","1,214.50","1,195.50","1,225.25","1,191.50",17.56K,2.9
"Dec 22, 1998","1,216.00","1,214.25","1,223.00","1,203.50",17.18K,0.12
"Dec 23, 1998","1,242.60","1,214.50","1,243.50","1,212.00",14.69K,2.19
"Dec 24, 1998","1,239.50","1,241.50","1,242.75","1,237.00",2.93K,-0.25
"Dec 28, 1998","1,233.50","1,237.75","1,249.00","1,231.50",9.63K,-0.48
"Dec 29, 1998","1,254.60","1,233.75","1,255.25","1,231.50",15.09K,1.71
"Dec 30, 1998","1,242.10","1,254.50","1,256.75","1,240.75",14.29K,-1
"Dec 31, 1998","1,245.50","1,242.00","1,249.00","1,234.25",9.71K,0.27
"Jan 04, 1999","1,240.90","1,243.25","1,261.00","1,226.50",25.07K,-0.37
"Jan 05, 1999","1,253.20","1,240.00","1,258.00","1,236.00",24.53K,0.99
"Jan 06, 1999","1,280.20","1,253.00","1,285.50","1,252.00",30.93K,2.15
"Jan 07, 1999","1,277.80","1,281.00","1,281.50","1,266.25",28.42K,-0.19
"Jan 08, 1999","1,287.00","1,277.50","1,291.00","1,271.25",33.63K,0.72
"Jan 11, 1999","1,274.00","1,286.00","1,294.25","1,261.25",37.43K,-1.01
"Jan 12, 1999","1,251.10","1,273.75","1,277.50","1,244.75",37.79K,-1.8
"Jan 13, 1999","1,239.00","1,251.50","1,257.50","1,210.00",38.40K,-0.97
"Jan 14, 1999","1,219.00","1,239.25","1,252.25","1,215.50",35.85K,-1.61
"Jan 15, 1999","1,248.60","1,219.00","1,249.75","1,203.50",22.80K,2.43
"Jan 19, 1999","1,257.00","1,248.00","1,262.00","1,241.00",30.23K,0.67
"Jan 20, 1999","1,268.20","1,261.50","1,283.75","1,257.25",36.21K,0.89
"Jan 21, 1999","1,233.00","1,267.50","1,270.75","1,231.50",37.36K,-2.78
"Jan 22, 1999","1,232.00","1,235.00","1,243.75","1,222.00",33.26K,-0.08
"Jan 25, 1999","1,243.50","1,230.75","1,244.75","1,223.00",29.73K,0.93
"Jan 26, 1999","1,265.50","1,243.75","1,265.75","1,237.25",28.59K,1.77
"Jan 27, 1999","1,249.00","1,265.00","1,270.00","1,247.00",32.62K,-1.3
"Jan 28, 1999","1,265.70","1,249.00","1,274.00","1,243.00",27.32K,1.34
"Jan 29, 1999","1,281.50","1,266.00","1,288.50","1,259.25",32.39K,1.25
"Feb 01, 1999","1,274.30","1,280.75","1,290.75","1,273.75",27.07K,-0.56
"Feb 02, 1999","1,265.30","1,274.25","1,276.25","1,251.50",36.88K,-0.71
"Feb 03, 1999","1,278.50","1,265.25","1,282.50","1,256.50",37.62K,1.04
"Feb 04, 1999","1,259.30","1,279.00","1,285.50","1,251.50",37.77K,-1.5
"Feb 05, 1999","1,243.50","1,257.75","1,261.25","1,235.75",34.32K,-1.25
"Feb 08, 1999","1,247.20","1,243.25","1,253.50","1,236.50",28.85K,0.3
"Feb 09, 1999","1,219.00","1,247.50","1,249.50","1,218.00",34.49K,-2.26
"Feb 10, 1999","1,225.40","1,218.25","1,232.00","1,215.25",35.07K,0.53
"Feb 11, 1999","1,262.50","1,225.50","1,263.25","1,225.00",30.39K,3.03
"Feb 12, 1999","1,238.30","1,262.00","1,266.00","1,227.75",32.38K,-1.92
"Feb 16, 1999","1,242.20","1,236.25","1,257.50","1,234.75",32.80K,0.31
"Feb 17, 1999","1,229.30","1,239.75","1,254.25","1,223.25",36.84K,-1.04
"Feb 18, 1999","1,238.40","1,228.50","1,244.00","1,223.50",37.00K,0.74
"Feb 19, 1999","1,243.50","1,238.25","1,252.25","1,234.00",28.12K,0.41
"Feb 22, 1999","1,274.50","1,242.50","1,276.75","1,240.50",31.04K,2.49
"Feb 23, 1999","1,275.50","1,274.50","1,284.75","1,265.50",35.48K,0.08
"Feb 24, 1999","1,253.30","1,275.75","1,287.75","1,249.50",36.99K,-1.74
"Feb 25, 1999","1,241.50","1,253.25","1,258.00","1,226.50",41.33K,-0.94
"Feb 26, 1999","1,235.50","1,241.00","1,250.25","1,227.00",35.37K,-0.48
"Mar 01, 1999","1,239.00","1,236.50","1,242.00","1,222.00",32.96K,0.28
"Mar 02, 1999","1,229.50","1,239.25","1,251.25","1,220.75",38.92K,-0.77
"Mar 03, 1999","1,234.00","1,228.50","1,234.25","1,216.75",37.06K,0.37
"Mar 04, 1999","1,249.70","1,233.25","1,252.50","1,230.50",35.60K,1.27
"Mar 05, 1999","1,278.50","1,250.50","1,279.75","1,249.75",36.44K,2.3
"Mar 08, 1999","1,283.30","1,279.75","1,285.50","1,272.50",31.67K,0.38
"Mar 09, 1999","1,279.80","1,283.75","1,297.00","1,275.50",37.52K,-0.27
"Mar 10, 1999","1,289.00","1,279.50","1,290.00","1,275.50",31.75K,0.72
"Mar 11, 1999","1,304.50","1,289.50","1,313.50","1,285.00",5.42K,1.2
"Mar 12, 1999","1,291.30","1,305.25","1,309.00","1,289.25",1.98K,-1.01
